response_id,category,price_band,price_lower_bound,price_upper_bound,price_midpoint_proxy,is_simulated
REAL-ARK-SURVEY-20260903-132,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-132,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-132,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-132,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-132,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-132,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-133,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-133,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-133,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-133,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-133,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-133,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-133,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-134,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-134,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-134,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-134,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-134,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-134,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-134,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-135,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-135,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-135,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-135,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-135,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-135,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-135,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-136,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-136,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-136,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-136,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-136,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-136,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-136,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-137,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-137,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-137,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-137,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-137,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-137,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-137,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-138,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-138,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-138,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-138,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-138,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-138,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-138,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-139,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-139,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-139,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-139,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-139,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-139,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-139,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-140,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-140,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-140,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-140,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-140,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-140,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-140,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-141,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-141,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-141,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-141,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-141,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-141,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-141,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-142,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-142,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-142,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-142,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-142,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-142,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-142,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-143,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-143,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-143,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-143,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-143,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-143,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-143,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-144,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-144,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-144,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-144,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-144,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-144,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-144,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-145,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-145,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-145,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-145,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-145,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-145,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-145,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-146,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-146,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-146,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-146,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-146,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-146,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-146,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-147,吧唧（徽章）,36元以上,36.0,,45.0,False
REAL-ARK-SURVEY-20260903-147,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-147,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-147,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-147,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-147,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-147,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-148,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-148,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-148,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-148,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-148,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-148,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-148,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-149,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-149,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-149,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-149,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-149,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-149,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-149,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-150,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-150,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-150,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-150,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-150,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-150,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-150,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-151,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-151,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-151,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-151,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-151,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-151,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-151,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-152,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-152,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-152,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-152,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-152,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-152,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-152,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-153,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-153,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-153,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-153,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-153,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-153,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-153,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-154,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-154,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-154,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-154,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-154,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-154,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-154,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-155,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-155,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-155,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-155,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-155,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-155,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-155,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-156,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-156,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-156,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-156,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-156,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-156,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-156,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-157,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-157,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-157,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-157,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-157,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-157,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-157,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-158,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-158,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-158,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-158,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-158,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-158,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-158,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-159,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-159,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-159,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-159,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-159,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-159,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-159,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-160,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-160,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-160,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-160,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-160,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-160,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-160,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-161,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-161,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-161,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-161,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-161,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-161,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-161,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-162,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-162,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-162,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-162,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-162,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-162,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-162,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-163,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-163,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-163,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-163,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-163,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-163,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-163,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-164,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-164,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-164,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-164,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-164,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-164,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-164,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-165,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-165,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-165,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-165,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-165,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-165,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-165,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-166,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-166,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-166,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-166,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-166,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-166,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-166,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-167,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-167,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-167,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-167,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-167,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-167,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-167,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-168,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-168,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-168,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-168,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-168,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-168,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-168,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-169,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-169,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-169,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-169,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-169,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-169,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-169,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-170,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-170,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-170,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-170,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-170,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-170,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-170,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-171,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-171,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-171,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-171,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-171,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-171,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-171,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-172,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-172,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-172,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-172,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-172,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-172,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-172,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-173,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-173,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-173,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-173,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-173,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-173,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-173,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-174,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-174,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-174,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-174,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-174,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-174,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-174,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-175,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-175,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-175,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-175,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-175,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-175,装饰摆件,101～200元,101.0,200.0,150.5,False
