order_line_id,order_id,order_date,sku_id,quantity,unit_price,discount_rate,discount_amount,net_revenue,unit_cost,line_cost,payment_status,fulfillment_status,is_simulated,simulation_seed
ORD-0004492-1,ORD-0004492,2026-07-07,真言-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0004493-1,ORD-0004493,2026-06-07,司霆惊蛰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004494-1,ORD-0004494,2026-08-10,娜斯提-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0004494-2,ORD-0004494,2026-08-10,维娜·维多利亚-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004495-1,ORD-0004495,2026-08-24,黍-手办模玩,3,699.0,0.15,314.55,1782.45,433.38,1300.14,paid,delivered,True,20260903
ORD-0004495-2,ORD-0004495,2026-08-24,凛御银灰-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0004496-1,ORD-0004496,2026-08-03,佩佩-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,shipped,True,20260903
ORD-0004497-1,ORD-0004497,2026-06-22,佩佩-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0004498-1,ORD-0004498,2026-07-22,结城理-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0004499-1,ORD-0004499,2026-07-19,凯尔希·思衡托-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0004500-1,ORD-0004500,2026-08-17,纯烬艾雅法拉-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004501-1,ORD-0004501,2026-07-26,缄默德克萨斯-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004502-1,ORD-0004502,2026-06-16,真言-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004503-1,ORD-0004503,2026-06-11,余-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0004504-1,ORD-0004504,2026-07-25,凯尔希·思衡托-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004505-1,ORD-0004505,2026-06-21,维娜·维多利亚-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0004506-1,ORD-0004506,2026-07-05,缄默德克萨斯-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004507-1,ORD-0004507,2026-06-16,死芒-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004508-1,ORD-0004508,2026-06-10,谬因-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0004509-1,ORD-0004509,2026-06-21,赤刃明霄陈-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0004509-2,ORD-0004509,2026-06-21,怒潮凛冬-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004510-1,ORD-0004510,2026-08-26,凯尔希·思衡托-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004511-1,ORD-0004511,2026-07-21,凛御银灰-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004512-1,ORD-0004512,2026-08-19,缪尔赛思-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0004513-1,ORD-0004513,2026-06-24,余-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004514-1,ORD-0004514,2026-08-16,结城理-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,shipped,True,20260903
ORD-0004515-1,ORD-0004515,2026-08-23,死芒-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0004515-2,ORD-0004515,2026-08-23,维娜·维多利亚-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004515-3,ORD-0004515,2026-08-23,塑心-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004516-1,ORD-0004516,2026-08-19,司霆惊蛰-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,shipped,True,20260903
ORD-0004517-1,ORD-0004517,2026-07-02,荒芜拉普兰德-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0004518-1,ORD-0004518,2026-07-28,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004519-1,ORD-0004519,2026-06-14,新约能天使-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0004520-1,ORD-0004520,2026-06-10,贝洛内-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004521-1,ORD-0004521,2026-08-02,凛御银灰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004522-1,ORD-0004522,2026-07-24,缪尔赛思-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004522-2,ORD-0004522,2026-07-24,归溟幽灵鲨-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004523-1,ORD-0004523,2026-07-21,予愿安洁莉娜-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0004524-1,ORD-0004524,2026-08-06,望-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004525-1,ORD-0004525,2026-08-14,死芒-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004526-1,ORD-0004526,2026-06-18,酒神-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0004527-1,ORD-0004527,2026-07-25,焰狐龙梓兰-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0004528-1,ORD-0004528,2026-07-24,死芒-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0004528-2,ORD-0004528,2026-07-24,维娜·维多利亚-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004529-1,ORD-0004529,2026-08-22,凯尔希·思衡托-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0004530-1,ORD-0004530,2026-06-26,望-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,pending,True,20260903
ORD-0004531-1,ORD-0004531,2026-08-23,予愿安洁莉娜-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0004531-2,ORD-0004531,2026-08-23,纯烬艾雅法拉-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004532-1,ORD-0004532,2026-06-04,赤刃明霄陈-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004533-1,ORD-0004533,2026-07-26,维娜·维多利亚-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0004533-2,ORD-0004533,2026-07-26,新约能天使-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004534-1,ORD-0004534,2026-07-01,真言-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0004534-2,ORD-0004534,2026-07-01,归溟幽灵鲨-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004535-1,ORD-0004535,2026-06-09,归溟幽灵鲨-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0004535-2,ORD-0004535,2026-06-09,Mon3tr-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004536-1,ORD-0004536,2026-07-10,谬因-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004536-2,ORD-0004536,2026-07-10,新约能天使-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004537-1,ORD-0004537,2026-07-22,望-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0004538-1,ORD-0004538,2026-06-09,酒神-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0004539-1,ORD-0004539,2026-07-28,死芒-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0004540-1,ORD-0004540,2026-06-18,真言-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004541-1,ORD-0004541,2026-06-09,纯烬艾雅法拉-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004541-2,ORD-0004541,2026-06-09,新约能天使-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004541-3,ORD-0004541,2026-06-09,焰狐龙梓兰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004542-1,ORD-0004542,2026-08-08,怒潮凛冬-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004542-2,ORD-0004542,2026-08-08,荒芜拉普兰德-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004543-1,ORD-0004543,2026-06-06,余-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,cancelled,cancelled,True,20260903
ORD-0004544-1,ORD-0004544,2026-06-28,司霆惊蛰-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0004545-1,ORD-0004545,2026-06-16,维娜·维多利亚-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0004546-1,ORD-0004546,2026-06-28,缄默德克萨斯-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004546-2,ORD-0004546,2026-06-28,谬因-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004547-1,ORD-0004547,2026-06-17,缪尔赛思-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004548-1,ORD-0004548,2026-07-17,重岳-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004548-2,ORD-0004548,2026-07-17,斩业星熊-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0004549-1,ORD-0004549,2026-06-17,Mon3tr-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0004550-1,ORD-0004550,2026-06-25,维娜·维多利亚-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004550-2,ORD-0004550,2026-06-25,缄默德克萨斯-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004550-3,ORD-0004550,2026-06-25,荒芜拉普兰德-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0004551-1,ORD-0004551,2026-08-01,望-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0004552-1,ORD-0004552,2026-06-15,凛御银灰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004553-1,ORD-0004553,2026-07-24,凛御银灰-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0004554-1,ORD-0004554,2026-06-06,缄默德克萨斯-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004555-1,ORD-0004555,2026-07-08,谬因-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004556-1,ORD-0004556,2026-08-08,焰狐龙梓兰-装饰摆件,2,89.0,0.15,26.7,151.3,37.38,74.76,paid,delivered,True,20260903
ORD-0004557-1,ORD-0004557,2026-06-22,娜斯提-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0004557-2,ORD-0004557,2026-06-22,予愿安洁莉娜-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004558-1,ORD-0004558,2026-08-02,黍-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0004559-1,ORD-0004559,2026-08-01,酒神-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0004560-1,ORD-0004560,2026-06-10,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004561-1,ORD-0004561,2026-07-03,Mon3tr-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004562-1,ORD-0004562,2026-07-27,贝洛内-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004563-1,ORD-0004563,2026-07-14,黍-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004563-2,ORD-0004563,2026-07-14,司霆惊蛰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004564-1,ORD-0004564,2026-06-26,新约能天使-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,shipped,True,20260903
ORD-0004565-1,ORD-0004565,2026-06-16,归溟幽灵鲨-毛绒玩偶,1,128.0,0.15,19.2,108.8,61.44,61.44,paid,delivered,True,20260903
ORD-0004566-1,ORD-0004566,2026-08-24,斩业星熊-手办模玩,1,699.0,0.15,104.85,594.15,433.38,433.38,paid,delivered,True,20260903
ORD-0004566-2,ORD-0004566,2026-08-24,凛御银灰-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004567-1,ORD-0004567,2026-08-18,黍-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0004568-1,ORD-0004568,2026-08-01,凛御银灰-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0004569-1,ORD-0004569,2026-07-23,司霆惊蛰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004569-2,ORD-0004569,2026-07-23,司霆惊蛰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004570-1,ORD-0004570,2026-07-11,真言-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0004570-2,ORD-0004570,2026-07-11,重岳-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004571-1,ORD-0004571,2026-08-07,黍-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004572-1,ORD-0004572,2026-06-14,黍-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0004572-2,ORD-0004572,2026-06-14,佩佩-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0004573-1,ORD-0004573,2026-06-13,凛御银灰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004573-2,ORD-0004573,2026-06-13,望-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0004574-1,ORD-0004574,2026-06-18,斩业星熊-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004575-1,ORD-0004575,2026-06-13,佩佩-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0004575-2,ORD-0004575,2026-06-13,赤刃明霄陈-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0004576-1,ORD-0004576,2026-06-27,荒芜拉普兰德-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004577-1,ORD-0004577,2026-08-01,予愿安洁莉娜-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0004578-1,ORD-0004578,2026-06-13,余-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004579-1,ORD-0004579,2026-08-14,赤刃明霄陈-装饰摆件,2,89.0,0.0,0.0,178.0,37.38,74.76,paid,delivered,True,20260903
ORD-0004580-1,ORD-0004580,2026-07-24,酒神-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0004581-1,ORD-0004581,2026-07-01,缄默德克萨斯-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0004582-1,ORD-0004582,2026-07-23,凛御银灰-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0004583-1,ORD-0004583,2026-08-03,予愿安洁莉娜-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0004584-1,ORD-0004584,2026-08-04,余-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0004585-1,ORD-0004585,2026-08-08,焰狐龙梓兰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004586-1,ORD-0004586,2026-06-15,贝洛内-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004587-1,ORD-0004587,2026-08-03,予愿安洁莉娜-日用生活,2,99.0,0.0,0.0,198.0,45.54,91.08,paid,delivered,True,20260903
ORD-0004588-1,ORD-0004588,2026-07-16,赤刃明霄陈-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004589-1,ORD-0004589,2026-07-10,死芒-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,pending,True,20260903
ORD-0004590-1,ORD-0004590,2026-07-02,黍-毛绒玩偶,2,128.0,0.05,12.8,243.2,61.44,122.88,paid,delivered,True,20260903
ORD-0004591-1,ORD-0004591,2026-07-07,怒潮凛冬-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0004592-1,ORD-0004592,2026-06-18,余-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004593-1,ORD-0004593,2026-06-14,凯尔希·思衡托-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004593-2,ORD-0004593,2026-06-14,望-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004594-1,ORD-0004594,2026-06-23,缪尔赛思-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004595-1,ORD-0004595,2026-07-23,余-毛绒玩偶,1,128.0,0.15,19.2,108.8,61.44,61.44,paid,delivered,True,20260903
ORD-0004596-1,ORD-0004596,2026-08-23,谬因-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0004597-1,ORD-0004597,2026-06-23,归溟幽灵鲨-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0004598-1,ORD-0004598,2026-07-26,焰狐龙梓兰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004599-1,ORD-0004599,2026-06-18,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.15,2.7,15.3,5.4,5.4,paid,delivered,True,20260903
ORD-0004600-1,ORD-0004600,2026-07-01,予愿安洁莉娜-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0004601-1,ORD-0004601,2026-06-25,荒芜拉普兰德-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004602-1,ORD-0004602,2026-08-02,结城理-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,shipped,True,20260903
ORD-0004602-2,ORD-0004602,2026-08-02,怒潮凛冬-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,shipped,True,20260903
ORD-0004603-1,ORD-0004603,2026-08-22,佩佩-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004604-1,ORD-0004604,2026-07-02,酒神-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004605-1,ORD-0004605,2026-08-12,娜斯提-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004606-1,ORD-0004606,2026-06-18,荒芜拉普兰德-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,shipped,True,20260903
ORD-0004607-1,ORD-0004607,2026-07-25,维娜·维多利亚-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004607-2,ORD-0004607,2026-07-25,凛御银灰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004608-1,ORD-0004608,2026-06-17,黍-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004608-2,ORD-0004608,2026-06-17,纯烬艾雅法拉-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004609-1,ORD-0004609,2026-06-13,凯尔希·思衡托-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004610-1,ORD-0004610,2026-07-29,佩佩-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0004611-1,ORD-0004611,2026-06-19,荒芜拉普兰德-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004611-2,ORD-0004611,2026-06-19,娜斯提-吧唧（徽章）,1,18.0,0.15,2.7,15.3,5.4,5.4,paid,delivered,True,20260903
ORD-0004612-1,ORD-0004612,2026-07-26,凯尔希·思衡托-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0004613-1,ORD-0004613,2026-07-19,真言-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0004614-1,ORD-0004614,2026-06-19,维娜·维多利亚-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004615-1,ORD-0004615,2026-08-17,娜斯提-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0004616-1,ORD-0004616,2026-07-30,Mon3tr-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004617-1,ORD-0004617,2026-08-05,缇缇-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0004618-1,ORD-0004618,2026-08-21,凯尔希·思衡托-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004619-1,ORD-0004619,2026-08-03,缇缇-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0004620-1,ORD-0004620,2026-06-17,结城理-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004621-1,ORD-0004621,2026-08-22,结城理-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0004622-1,ORD-0004622,2026-07-06,归溟幽灵鲨-装饰摆件,2,89.0,0.0,0.0,178.0,37.38,74.76,paid,delivered,True,20260903
ORD-0004623-1,ORD-0004623,2026-07-05,维娜·维多利亚-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004624-1,ORD-0004624,2026-06-03,予愿安洁莉娜-毛绒玩偶,2,128.0,0.1,25.6,230.4,61.44,122.88,paid,delivered,True,20260903
ORD-0004625-1,ORD-0004625,2026-06-05,斩业星熊-手办模玩,1,699.0,0.15,104.85,594.15,433.38,433.38,paid,delivered,True,20260903
ORD-0004626-1,ORD-0004626,2026-06-25,缪尔赛思-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004627-1,ORD-0004627,2026-06-21,缄默德克萨斯-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004628-1,ORD-0004628,2026-08-27,斩业星熊-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0004628-2,ORD-0004628,2026-08-27,焰狐龙梓兰-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0004629-1,ORD-0004629,2026-08-05,凯尔希·思衡托-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004629-2,ORD-0004629,2026-08-05,归溟幽灵鲨-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0004630-1,ORD-0004630,2026-07-26,焰狐龙梓兰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0004630-2,ORD-0004630,2026-07-26,娜斯提-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0004631-1,ORD-0004631,2026-07-23,塑心-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0004631-2,ORD-0004631,2026-07-23,塑心-通行证,1,39.0,0.15,5.85,33.15,12.48,12.48,paid,delivered,True,20260903
ORD-0004631-3,ORD-0004631,2026-07-23,真言-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
