order_id,order_date,channel,customer_segment,payment_status,fulfillment_status,order_amount,discount_amount,shipping_fee,paid_amount,is_simulated,simulation_seed
ORD-0005303,2026-07-10,淘宝/天猫,potential_buyer,paid,delivered,117.0,15.75,0.0,101.25,True,20260903
ORD-0005304,2026-08-24,B站会员购,core_buyer,paid,delivered,48.0,0.0,12.0,60.0,True,20260903
ORD-0005305,2026-08-02,B站会员购,occasional_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005306,2026-07-27,官方商城,core_buyer,paid,delivered,1003.0,100.3,0.0,902.7,True,20260903
ORD-0005307,2026-08-01,B站会员购,occasional_buyer,paid,delivered,747.0,0.0,0.0,747.0,True,20260903
ORD-0005308,2026-08-02,其他,core_buyer,paid,delivered,36.0,3.6,10.0,42.4,True,20260903
ORD-0005309,2026-06-10,其他,core_buyer,paid,delivered,363.0,0.0,0.0,363.0,True,20260903
ORD-0005310,2026-06-18,官方商城,occasional_buyer,paid,delivered,147.0,2.4,0.0,144.6,True,20260903
ORD-0005311,2026-06-22,其他,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005312,2026-06-21,官方商城,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005313,2026-08-03,官方商城,occasional_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0005314,2026-06-23,官方商城,core_buyer,paid,delivered,99.0,4.95,10.0,104.05,True,20260903
ORD-0005315,2026-07-17,淘宝/天猫,potential_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005316,2026-07-05,官方商城,core_buyer,paid,delivered,117.0,9.9,0.0,107.1,True,20260903
ORD-0005317,2026-08-07,线下展会或快闪店,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005318,2026-06-14,淘宝/天猫,occasional_buyer,paid,delivered,89.0,4.45,8.0,92.55,True,20260903
ORD-0005319,2026-06-26,B站会员购,core_buyer,paid,delivered,48.0,0.0,8.0,56.0,True,20260903
ORD-0005320,2026-07-26,官方商城,occasional_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0005321,2026-08-06,淘宝/天猫,potential_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005322,2026-06-08,淘宝/天猫,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005323,2026-06-19,淘宝/天猫,core_buyer,paid,delivered,107.0,5.35,0.0,101.65,True,20260903
ORD-0005324,2026-06-22,淘宝/天猫,potential_buyer,paid,delivered,87.0,2.4,0.0,84.6,True,20260903
ORD-0005325,2026-06-08,线下展会或快闪店,potential_buyer,paid,delivered,256.0,0.0,0.0,256.0,True,20260903
ORD-0005326,2026-06-12,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005327,2026-06-16,线下展会或快闪店,potential_buyer,paid,delivered,138.0,0.0,0.0,138.0,True,20260903
ORD-0005328,2026-08-09,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0005329,2026-07-27,淘宝/天猫,occasional_buyer,paid,delivered,198.0,9.9,0.0,188.1,True,20260903
ORD-0005330,2026-06-27,淘宝/天猫,core_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005331,2026-06-14,淘宝/天猫,potential_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0005332,2026-08-16,淘宝/天猫,occasional_buyer,paid,delivered,96.0,4.8,12.0,103.2,True,20260903
ORD-0005333,2026-07-24,B站会员购,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005334,2026-06-07,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005335,2026-08-16,线下展会或快闪店,potential_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005336,2026-08-27,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005337,2026-06-04,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,1.95,12.0,49.05,True,20260903
ORD-0005338,2026-06-05,淘宝/天猫,occasional_buyer,paid,delivered,48.0,2.4,10.0,55.6,True,20260903
ORD-0005339,2026-08-16,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005340,2026-08-04,淘宝/天猫,potential_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0005341,2026-07-15,官方商城,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0005342,2026-06-25,B站会员购,core_buyer,paid,delivered,99.0,9.9,0.0,89.1,True,20260903
ORD-0005343,2026-07-31,B站会员购,occasional_buyer,paid,delivered,198.0,0.0,0.0,198.0,True,20260903
ORD-0005344,2026-07-14,淘宝/天猫,occasional_buyer,paid,delivered,738.0,3.9,0.0,734.1,True,20260903
ORD-0005345,2026-06-18,官方商城,core_buyer,paid,delivered,84.0,4.8,10.0,89.2,True,20260903
ORD-0005346,2026-07-11,官方商城,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0005347,2026-08-24,直播间,core_buyer,paid,pending,128.0,6.4,0.0,121.6,True,20260903
ORD-0005348,2026-07-07,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005349,2026-07-23,线下展会或快闪店,occasional_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0005350,2026-06-18,B站会员购,core_buyer,paid,delivered,798.0,34.95,0.0,763.05,True,20260903
ORD-0005351,2026-08-01,官方商城,potential_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0005352,2026-06-25,B站会员购,occasional_buyer,paid,delivered,99.0,9.9,10.0,99.1,True,20260903
ORD-0005353,2026-06-16,其他,occasional_buyer,paid,delivered,89.0,8.9,10.0,90.1,True,20260903
ORD-0005354,2026-07-10,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005355,2026-06-08,官方商城,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005356,2026-07-21,线下展会或快闪店,core_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0005357,2026-08-15,B站会员购,core_buyer,paid,delivered,788.0,78.8,0.0,709.2,True,20260903
ORD-0005358,2026-07-06,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0005359,2026-06-18,官方商城,occasional_buyer,paid,delivered,39.0,1.95,8.0,45.05,True,20260903
ORD-0005360,2026-06-07,官方商城,potential_buyer,paid,delivered,96.0,9.6,0.0,86.4,True,20260903
ORD-0005361,2026-08-16,官方商城,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005362,2026-08-03,B站会员购,occasional_buyer,paid,delivered,897.0,0.0,0.0,897.0,True,20260903
ORD-0005363,2026-06-15,淘宝/天猫,occasional_buyer,paid,delivered,747.0,0.0,0.0,747.0,True,20260903
ORD-0005364,2026-07-24,官方商城,core_buyer,paid,delivered,117.0,0.0,0.0,117.0,True,20260903
ORD-0005365,2026-07-23,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005366,2026-06-24,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,1.95,0.0,37.05,True,20260903
ORD-0005367,2026-08-15,B站会员购,core_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0005368,2026-06-26,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005369,2026-06-04,直播间,core_buyer,paid,delivered,774.0,0.0,0.0,774.0,True,20260903
ORD-0005370,2026-07-22,B站会员购,occasional_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0005371,2026-07-25,B站会员购,occasional_buyer,paid,delivered,99.0,4.95,12.0,106.05,True,20260903
ORD-0005372,2026-06-22,淘宝/天猫,occasional_buyer,paid,shipped,78.0,7.8,10.0,80.2,True,20260903
ORD-0005373,2026-07-27,B站会员购,occasional_buyer,paid,delivered,78.0,7.8,10.0,80.2,True,20260903
ORD-0005374,2026-08-29,淘宝/天猫,occasional_buyer,paid,delivered,747.0,72.3,0.0,674.7,True,20260903
ORD-0005375,2026-06-20,B站会员购,potential_buyer,paid,delivered,117.0,0.0,0.0,117.0,True,20260903
ORD-0005376,2026-07-19,B站会员购,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005377,2026-06-20,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005378,2026-06-16,官方商城,occasional_buyer,paid,delivered,1487.0,148.7,0.0,1338.3,True,20260903
ORD-0005379,2026-06-15,淘宝/天猫,core_buyer,paid,delivered,206.0,3.9,0.0,202.1,True,20260903
ORD-0005380,2026-08-01,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005381,2026-08-13,B站会员购,occasional_buyer,paid,delivered,89.0,8.9,8.0,88.1,True,20260903
ORD-0005382,2026-06-09,淘宝/天猫,core_buyer,paid,delivered,57.0,0.0,0.0,57.0,True,20260903
ORD-0005383,2026-07-05,直播间,core_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0005384,2026-06-03,淘宝/天猫,occasional_buyer,paid,delivered,96.0,4.8,0.0,91.2,True,20260903
ORD-0005385,2026-07-22,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,1.8,0.0,16.2,True,20260903
ORD-0005386,2026-07-17,直播间,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005387,2026-08-22,淘宝/天猫,occasional_buyer,paid,pending,48.0,0.0,0.0,48.0,True,20260903
ORD-0005388,2026-07-04,官方商城,core_buyer,paid,delivered,155.0,0.9,0.0,154.1,True,20260903
ORD-0005389,2026-08-09,官方商城,potential_buyer,paid,delivered,18.0,2.7,0.0,15.3,True,20260903
ORD-0005390,2026-06-27,淘宝/天猫,potential_buyer,paid,shipped,48.0,0.0,0.0,48.0,True,20260903
ORD-0005391,2026-08-29,线下展会或快闪店,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005392,2026-06-26,二手平台,core_buyer,paid,delivered,54.0,8.1,0.0,45.9,True,20260903
ORD-0005393,2026-08-28,B站会员购,core_buyer,paid,delivered,48.0,4.8,8.0,51.2,True,20260903
ORD-0005394,2026-06-08,官方商城,occasional_buyer,paid,delivered,117.0,4.95,0.0,112.05,True,20260903
ORD-0005395,2026-07-07,淘宝/天猫,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005396,2026-07-07,淘宝/天猫,core_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005397,2026-08-11,淘宝/天猫,core_buyer,paid,delivered,89.0,8.9,0.0,80.1,True,20260903
ORD-0005398,2026-08-27,线下展会或快闪店,core_buyer,paid,delivered,48.0,7.2,0.0,40.8,True,20260903
ORD-0005399,2026-07-01,淘宝/天猫,potential_buyer,paid,delivered,48.0,4.8,0.0,43.2,True,20260903
ORD-0005400,2026-07-12,B站会员购,occasional_buyer,paid,delivered,198.0,9.9,0.0,188.1,True,20260903
ORD-0005401,2026-07-28,线下展会或快闪店,occasional_buyer,paid,delivered,128.0,19.2,0.0,108.8,True,20260903
ORD-0005402,2026-06-12,淘宝/天猫,occasional_buyer,paid,delivered,39.0,5.85,12.0,45.15,True,20260903
ORD-0005403,2026-07-26,淘宝/天猫,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005404,2026-07-26,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0005405,2026-06-25,B站会员购,occasional_buyer,paid,delivered,146.0,1.8,0.0,144.2,True,20260903
ORD-0005406,2026-07-22,官方商城,core_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005407,2026-06-12,线下展会或快闪店,occasional_buyer,paid,delivered,304.0,25.6,0.0,278.4,True,20260903
ORD-0005408,2026-07-14,官方商城,core_buyer,paid,delivered,39.0,5.85,0.0,33.15,True,20260903
ORD-0005409,2026-06-16,淘宝/天猫,occasional_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0005410,2026-07-13,官方商城,potential_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005411,2026-06-27,官方商城,potential_buyer,paid,delivered,738.0,0.0,0.0,738.0,True,20260903
ORD-0005412,2026-07-16,线下展会或快闪店,occasional_buyer,paid,delivered,188.0,14.35,0.0,173.65,True,20260903
ORD-0005413,2026-08-24,B站会员购,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0005414,2026-06-01,B站会员购,potential_buyer,paid,shipped,89.0,0.0,0.0,89.0,True,20260903
ORD-0005415,2026-06-25,官方商城,core_buyer,paid,delivered,39.0,0.0,10.0,49.0,True,20260903
ORD-0005416,2026-08-04,二手平台,occasional_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0005417,2026-07-23,线下展会或快闪店,core_buyer,paid,delivered,39.0,1.95,12.0,49.05,True,20260903
ORD-0005418,2026-06-07,直播间,occasional_buyer,paid,delivered,2097.0,0.0,0.0,2097.0,True,20260903
ORD-0005419,2026-06-08,线下展会或快闪店,potential_buyer,paid,delivered,795.0,77.1,0.0,717.9,True,20260903
ORD-0005420,2026-08-15,官方商城,core_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0005421,2026-08-26,淘宝/天猫,core_buyer,cancelled,cancelled,699.0,69.9,0.0,0.0,True,20260903
ORD-0005422,2026-07-19,B站会员购,core_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0005423,2026-07-04,官方商城,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005424,2026-06-19,淘宝/天猫,occasional_buyer,paid,delivered,1437.0,3.9,0.0,1433.1,True,20260903
ORD-0005425,2026-06-17,官方商城,core_buyer,paid,delivered,926.0,109.8,0.0,816.2,True,20260903
ORD-0005426,2026-07-24,官方商城,core_buyer,paid,delivered,699.0,34.95,0.0,664.05,True,20260903
ORD-0005427,2026-07-09,淘宝/天猫,core_buyer,paid,delivered,798.0,0.0,0.0,798.0,True,20260903
ORD-0005428,2026-08-24,线下展会或快闪店,occasional_buyer,paid,delivered,18.0,0.9,0.0,17.1,True,20260903
ORD-0005429,2026-07-10,官方商城,core_buyer,paid,delivered,178.0,0.0,0.0,178.0,True,20260903
ORD-0005430,2026-08-08,线下展会或快闪店,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005431,2026-07-04,线下展会或快闪店,core_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005432,2026-08-05,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005433,2026-08-12,B站会员购,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005434,2026-07-21,二手平台,occasional_buyer,paid,delivered,89.0,8.9,12.0,92.1,True,20260903
ORD-0005435,2026-06-13,线下展会或快闪店,potential_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005436,2026-07-05,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.9,0.0,17.1,True,20260903
ORD-0005437,2026-07-25,其他,core_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0005438,2026-06-20,B站会员购,core_buyer,paid,delivered,117.0,3.9,0.0,113.1,True,20260903
ORD-0005439,2026-06-17,淘宝/天猫,potential_buyer,paid,delivered,48.0,2.4,0.0,45.6,True,20260903
ORD-0005440,2026-06-02,淘宝/天猫,core_buyer,paid,delivered,324.0,17.8,0.0,306.2,True,20260903
ORD-0005441,2026-07-18,二手平台,core_buyer,paid,delivered,99.0,9.9,8.0,97.1,True,20260903
ORD-0005442,2026-07-31,其他,potential_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005443,2026-07-26,B站会员购,core_buyer,paid,delivered,18.0,0.9,8.0,25.1,True,20260903
ORD-0005444,2026-06-22,官方商城,occasional_buyer,paid,delivered,96.0,4.8,8.0,99.2,True,20260903
ORD-0005445,2026-08-23,线下展会或快闪店,potential_buyer,paid,delivered,48.0,2.4,10.0,55.6,True,20260903
ORD-0005446,2026-06-10,二手平台,occasional_buyer,paid,delivered,738.0,69.9,0.0,668.1,True,20260903
ORD-0005447,2026-07-09,二手平台,occasional_buyer,paid,delivered,738.0,69.9,0.0,668.1,True,20260903
ORD-0005448,2026-07-31,二手平台,potential_buyer,paid,delivered,78.0,0.0,12.0,90.0,True,20260903
ORD-0005449,2026-07-26,官方商城,occasional_buyer,paid,delivered,2097.0,0.0,0.0,2097.0,True,20260903
ORD-0005450,2026-06-29,B站会员购,potential_buyer,paid,shipped,699.0,0.0,0.0,699.0,True,20260903
ORD-0005451,2026-07-31,直播间,occasional_buyer,paid,delivered,39.0,0.0,12.0,51.0,True,20260903
ORD-0005452,2026-06-01,B站会员购,occasional_buyer,paid,delivered,96.0,9.6,12.0,98.4,True,20260903
ORD-0005453,2026-06-08,B站会员购,core_buyer,paid,delivered,227.0,0.0,0.0,227.0,True,20260903
ORD-0005454,2026-06-20,B站会员购,occasional_buyer,paid,delivered,36.0,0.0,0.0,36.0,True,20260903
ORD-0005455,2026-08-07,淘宝/天猫,occasional_buyer,paid,delivered,128.0,19.2,0.0,108.8,True,20260903
ORD-0005456,2026-06-28,官方商城,occasional_buyer,paid,delivered,128.0,19.2,0.0,108.8,True,20260903
ORD-0005457,2026-06-14,淘宝/天猫,core_buyer,paid,delivered,236.0,13.7,0.0,222.3,True,20260903
ORD-0005458,2026-06-02,官方商城,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005459,2026-07-11,线下展会或快闪店,occasional_buyer,paid,delivered,39.0,0.0,8.0,47.0,True,20260903
ORD-0005460,2026-06-06,官方商城,core_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0005461,2026-07-14,其他,occasional_buyer,paid,delivered,138.0,13.8,0.0,124.2,True,20260903
ORD-0005462,2026-08-04,二手平台,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005463,2026-06-16,淘宝/天猫,core_buyer,paid,delivered,1446.0,0.0,0.0,1446.0,True,20260903
ORD-0005464,2026-07-31,淘宝/天猫,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005465,2026-08-17,淘宝/天猫,occasional_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0005466,2026-07-27,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005467,2026-06-08,B站会员购,potential_buyer,paid,delivered,798.0,74.85,0.0,723.15,True,20260903
ORD-0005468,2026-06-13,B站会员购,potential_buyer,paid,shipped,18.0,1.8,10.0,26.2,True,20260903
ORD-0005469,2026-08-23,线下展会或快闪店,occasional_buyer,paid,delivered,66.0,0.9,10.0,75.1,True,20260903
ORD-0005470,2026-06-22,直播间,potential_buyer,paid,delivered,217.0,17.25,0.0,199.75,True,20260903
ORD-0005471,2026-06-13,二手平台,potential_buyer,paid,delivered,132.0,6.6,0.0,125.4,True,20260903
ORD-0005472,2026-07-04,B站会员购,core_buyer,paid,delivered,48.0,2.4,8.0,53.6,True,20260903
ORD-0005473,2026-06-16,官方商城,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005474,2026-06-17,官方商城,occasional_buyer,paid,shipped,48.0,0.0,0.0,48.0,True,20260903
ORD-0005475,2026-07-11,官方商城,core_buyer,paid,delivered,39.0,3.9,8.0,43.1,True,20260903
ORD-0005476,2026-08-28,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005477,2026-07-15,线下展会或快闪店,potential_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0005478,2026-06-18,官方商城,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005479,2026-06-21,B站会员购,core_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005480,2026-07-23,直播间,occasional_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005481,2026-07-04,淘宝/天猫,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005482,2026-07-31,淘宝/天猫,occasional_buyer,paid,delivered,99.0,0.0,0.0,99.0,True,20260903
ORD-0005483,2026-06-21,线下展会或快闪店,occasional_buyer,paid,delivered,274.0,26.5,0.0,247.5,True,20260903
ORD-0005484,2026-07-26,B站会员购,core_buyer,cancelled,cancelled,89.0,4.45,0.0,0.0,True,20260903
ORD-0005485,2026-06-12,B站会员购,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005486,2026-06-15,淘宝/天猫,core_buyer,paid,delivered,89.0,0.0,0.0,89.0,True,20260903
ORD-0005487,2026-06-27,官方商城,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005488,2026-06-21,淘宝/天猫,core_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
ORD-0005489,2026-07-11,淘宝/天猫,core_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0005490,2026-06-10,线下展会或快闪店,occasional_buyer,paid,delivered,96.0,4.8,12.0,103.2,True,20260903
ORD-0005491,2026-06-28,B站会员购,potential_buyer,paid,delivered,48.0,0.0,10.0,58.0,True,20260903
ORD-0005492,2026-06-16,线下展会或快闪店,occasional_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005493,2026-07-28,B站会员购,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005494,2026-07-12,B站会员购,potential_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005495,2026-06-09,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0005496,2026-08-11,官方商城,occasional_buyer,paid,delivered,384.0,0.0,0.0,384.0,True,20260903
ORD-0005497,2026-07-22,B站会员购,core_buyer,paid,delivered,48.0,4.8,12.0,55.2,True,20260903
ORD-0005498,2026-07-27,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005499,2026-08-24,官方商城,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0005500,2026-07-28,淘宝/天猫,occasional_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0005501,2026-07-15,线下展会或快闪店,core_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0005502,2026-06-06,淘宝/天猫,occasional_buyer,paid,delivered,18.0,0.0,10.0,28.0,True,20260903
ORD-0005503,2026-07-26,官方商城,core_buyer,paid,delivered,699.0,104.85,0.0,594.15,True,20260903
ORD-0005504,2026-08-20,二手平台,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0005505,2026-06-16,B站会员购,potential_buyer,paid,delivered,89.0,4.45,8.0,92.55,True,20260903
ORD-0005506,2026-08-06,线下展会或快闪店,core_buyer,paid,delivered,89.0,0.0,8.0,97.0,True,20260903
ORD-0005507,2026-07-23,B站会员购,core_buyer,paid,delivered,89.0,0.0,10.0,99.0,True,20260903
ORD-0005508,2026-06-14,B站会员购,core_buyer,paid,delivered,39.0,5.85,0.0,33.15,True,20260903
ORD-0005509,2026-07-04,B站会员购,core_buyer,cancelled,cancelled,78.0,0.0,12.0,0.0,True,20260903
ORD-0005510,2026-06-17,线下展会或快闪店,occasional_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005511,2026-07-30,官方商城,core_buyer,paid,delivered,105.0,0.0,0.0,105.0,True,20260903
ORD-0005512,2026-08-01,淘宝/天猫,occasional_buyer,paid,delivered,39.0,1.95,10.0,47.05,True,20260903
ORD-0005513,2026-07-01,淘宝/天猫,potential_buyer,paid,delivered,18.0,1.8,8.0,24.2,True,20260903
ORD-0005514,2026-07-18,淘宝/天猫,core_buyer,paid,delivered,699.0,0.0,0.0,699.0,True,20260903
ORD-0005515,2026-07-28,B站会员购,occasional_buyer,paid,delivered,99.0,4.95,0.0,94.05,True,20260903
ORD-0005516,2026-07-29,二手平台,occasional_buyer,paid,delivered,178.0,8.9,0.0,169.1,True,20260903
ORD-0005517,2026-08-04,B站会员购,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005518,2026-06-11,官方商城,occasional_buyer,paid,shipped,66.0,3.3,10.0,72.7,True,20260903
ORD-0005519,2026-08-09,官方商城,core_buyer,paid,shipped,18.0,1.8,12.0,28.2,True,20260903
ORD-0005520,2026-06-23,官方商城,core_buyer,paid,delivered,18.0,0.0,0.0,18.0,True,20260903
ORD-0005521,2026-06-03,线下展会或快闪店,occasional_buyer,paid,delivered,178.0,17.8,0.0,160.2,True,20260903
ORD-0005522,2026-06-14,淘宝/天猫,occasional_buyer,paid,pending,18.0,0.9,0.0,17.1,True,20260903
ORD-0005523,2026-07-16,线下展会或快闪店,potential_buyer,paid,delivered,699.0,69.9,0.0,629.1,True,20260903
ORD-0005524,2026-07-12,淘宝/天猫,occasional_buyer,paid,delivered,48.0,0.0,0.0,48.0,True,20260903
ORD-0005525,2026-07-27,淘宝/天猫,occasional_buyer,paid,delivered,78.0,0.0,10.0,88.0,True,20260903
ORD-0005526,2026-06-19,淘宝/天猫,core_buyer,paid,delivered,39.0,0.0,0.0,39.0,True,20260903
ORD-0005527,2026-06-24,B站会员购,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005528,2026-06-02,B站会员购,core_buyer,paid,delivered,18.0,0.0,8.0,26.0,True,20260903
ORD-0005529,2026-08-03,淘宝/天猫,occasional_buyer,paid,delivered,267.0,0.0,0.0,267.0,True,20260903
ORD-0005530,2026-08-14,淘宝/天猫,occasional_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005531,2026-08-11,淘宝/天猫,occasional_buyer,paid,delivered,128.0,6.4,0.0,121.6,True,20260903
ORD-0005532,2026-07-03,线下展会或快闪店,core_buyer,paid,shipped,128.0,12.8,0.0,115.2,True,20260903
ORD-0005533,2026-07-06,淘宝/天猫,core_buyer,cancelled,cancelled,72.0,0.9,10.0,0.0,True,20260903
ORD-0005534,2026-06-23,淘宝/天猫,occasional_buyer,paid,delivered,267.0,0.0,0.0,267.0,True,20260903
ORD-0005535,2026-07-12,线下展会或快闪店,core_buyer,paid,delivered,195.0,4.8,0.0,190.2,True,20260903
ORD-0005536,2026-08-28,B站会员购,occasional_buyer,paid,delivered,164.0,21.0,0.0,143.0,True,20260903
ORD-0005537,2026-06-11,线下展会或快闪店,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005538,2026-06-25,线下展会或快闪店,core_buyer,paid,shipped,39.0,1.95,0.0,37.05,True,20260903
ORD-0005539,2026-06-22,官方商城,core_buyer,paid,shipped,99.0,9.9,0.0,89.1,True,20260903
ORD-0005540,2026-08-11,其他,core_buyer,paid,delivered,128.0,0.0,0.0,128.0,True,20260903
ORD-0005541,2026-07-21,官方商城,core_buyer,paid,delivered,128.0,12.8,0.0,115.2,True,20260903
