bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,age_days,content_type,explicit_operator,publication_year,views_per_day,weighted_interactions,weighted_engagement_rate,intent_rate,discussion_rate,archive_reach_score,archive_momentum_score,archive_engagement_score,archive_content_score
BV1Kp4y1a749,《明日方舟》x《彩虹六号：围攻》联动结束纪念,"我跟着你的战术走过，你看透了一切。
辛苦了，干得漂亮。",161775300,明日方舟,2021-03-23T02:00:06+00:00,2531999,169670,45542,34493,15337,9148,3628,https://www.bilibili.com/video/BV1Kp4y1a749,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,1991.7208738743168,other_official,,2021,1271.261969090442,391287.0,0.15453679089130762,0.051289514727296495,0.0050458155789161055,77.04918032786885,40.255009107468126,29.326047358834245,51.693989071038246
BV1DX4y1372m,《明日方舟》EP - daydaydream,"#歌曲发布
正式曲目已于2021年03月16日上线

【专辑介绍】
嘿朋友，你那边今天是好天气吗？
时光总能消磨忧郁，晴天也会如期而至。
《Daydaydream》，注意在街角发光的琐碎日常吧，那里定有属于你的曲调。

【歌曲列表】
Daydaydream",161775300,明日方舟,2021-03-16T02:30:03+00:00,6933995,319833,182376,167795,63570,14271,8694,https://www.bilibili.com/video/BV1DX4y1372m,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,1998.7000752632057,music_ep,,2021,3469.252383495744,1236638.5,0.17834430223846426,0.0838673809254261,0.0033119435476950876,97.632058287796,76.13843351548269,47.90528233151184,76.26593806921676
BV1oU4y1H7Pw,【明日方舟×彩虹六号：围攻】“源石尘行动”限时活动宣传PV,"--重铸未来 方舟启航--
【明日方舟×彩虹六号：围攻】“源石尘行动”限时活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、【明日方舟×彩虹六号：围攻】，SideStory【源石尘行动】活动关卡开启
二、【进攻、防守、战术交汇】限时寻访开启
三、【进攻、防守、战术交汇】限时登录活动开启
四、【明日方舟×彩虹六号：围攻】，签到活动开启
五、【明日方舟×彩虹六号：围攻】，新干员登场
六、【明日方舟×彩虹六号：",161775300,明日方舟,2021-03-02T03:00:11+00:00,3796550,169424,68290,30783,37856,21905,18427,https://www.bilibili.com/video/BV1oU4y1H7Pw,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2012.6791493372798,event_pv,,2021,1886.3165553486754,523209.0,0.1378116974621696,0.04417484294951996,0.010623329075081324,91.2568306010929,57.01275045537341,20.40072859744991,59.72677595628416
BV1LU4y1s7gv,《明日方舟》x《彩虹六号：围攻》先导PV,未知与未知相遇，一切行将就绪。,161775300,明日方舟,2021-02-25T02:00:12+00:00,2404966,165061,45160,22675,46655,18405,6605,https://www.bilibili.com/video/BV1LU4y1s7gv,official_public_aggregate,exact_api,2026-09-02T18:57:21.226646+08:00,2017.7208044298725,other_pv,,2021,1191.9220908660589,471606.0,0.1960967431556205,0.05703407033612949,0.010399315416517323,74.31693989071039,36.247723132969035,65.39162112932605,60.21857923497268
BV1rp4y1n7Ft,《明日方舟》EP - 观心,"#歌曲发布
正式曲目已于2021年02月24日上线

【专辑介绍】
别外空间，求索迷茫。
向天问道，于己观道。
《观心》，知混沌有边，了通明无际。

【歌曲列表】
观心",161775300,明日方舟,2021-02-24T02:30:14+00:00,1609871,140060,55844,42037,10686,7896,5182,https://www.bilibili.com/video/BV1rp4y1n7Ft,official_public_aggregate,exact_api,2026-09-02T18:56:48.411752+08:00,2018.699947948391,music_ep,,2021,797.4790912518304,382315.0,0.2374817609609714,0.09355035279224236,0.008123632266187788,50.45537340619308,19.30783242258652,86.88524590163934,52.04007285974499
BV1eo4y1d7Zc,《明日方舟》EP - 更阑影,"#歌曲发布
正式曲目已于2021年02月07日上线

【专辑介绍】
《更阑影》，华灯上，尽阖欢。
诸事顺遂，朋友们和朋友的朋友们。

【歌曲列表】
更阑影",161775300,明日方舟,2021-02-07T02:30:16+00:00,1571960,128563,48862,42598,9092,6380,5033,https://www.bilibili.com/video/BV1eo4y1d7Zc,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,2035.6999248002428,music_ep,,2021,772.1963246396699,350845.5,0.22318983943611798,0.09106465813379476,0.007260362859105829,48.26958105646631,17.850637522768668,80.87431693989072,48.92531876138434
BV1jv4y1f7jH,《明日方舟》SideStory「画中人」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「画中人」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新活动SideStory「画中人」，活动关卡开启
二、【限定寻访·春节】系列，【月隐晦明】限定寻访开启
三、辞旧迎新，【月隐晦明】限时登录活动开启
四、辞旧迎新，新干员登场
五、辞旧迎新，【龙门幸运墙】活动开启
六、辞旧迎新，除夕夜特别登录奖励开启
七、辞旧迎新，「岁暮点雪」签到活动开启",161775300,明日方舟,2021-01-28T03:00:05+00:00,4043451,211630,126967,49272,48396,36129,48514,https://www.bilibili.com/video/BV1jv4y1f7jH,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2045.6792187817243,event_pv,,2021,1976.5811584125202,787746.5,0.194820340347886,0.06774089756497606,0.020933356185100303,92.16757741347905,58.834244080145716,63.752276867030965,73.64298724954463
BV11t4y1z7rG,《明日方舟》危机合约新赛季「铅封行动」宣传PV,"--重铸未来 方舟启航--
《明日方舟》危机合约新赛季「铅封行动」宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

____________________________
一、危机合约，#4赛季「铅封行动」开启
赛季开启时间：01月19日 16:00 - 02月02日 03:59
危机合约解锁条件：通关主线 2-10
赛季说明：该赛季开启期间内，玩家可在赛季关卡中通过搭配不同「合约」进行作战，通过作战完成相关挑",161775300,明日方舟,2021-01-14T03:00:03+00:00,2722184,110639,33035,21265,15540,8883,3155,https://www.bilibili.com/video/BV11t4y1z7rG,official_public_aggregate,exact_api,2026-09-02T18:57:53.192668+08:00,2059.6792419298727,gameplay_system,,2021,1321.6543355796389,280761.0,0.1031381420212594,0.03346761276974664,0.004422184540060481,80.87431693989072,42.07650273224044,4.918032786885246,46.448087431694
BV1XK4y1p7GF,《明日方舟》EP - 冬涤,"#歌曲发布
正式曲目已于2021年01月08日上线

【专辑介绍】

雪野即景，万物沉沉入梦。
我临寒风，踽踽独行，望旅途延伸，前路明了。
《冬涤》，盼温和光辉洗净世间，直至被称为悲伤的低鸣都止息。

【歌曲列表】
冬涤",161775300,明日方舟,2021-01-08T02:30:04+00:00,1801609,129779,63326,49739,11513,5268,3035,https://www.bilibili.com/video/BV1XK4y1p7GF,official_public_aggregate,exact_api,2026-09-02T18:57:19.677550+08:00,2065.7000636891316,music_ep,,2021,872.154206541732,399867.5,0.22195021228246528,0.09675628840664095,0.004608658149465284,56.466302367941715,23.861566484517304,79.96357012750455,53.73406193078324
BV19y4y127Kv,《明日方舟》EP - Till the Bell Tolls,"#歌曲发布
正式曲目已于2021年01月05日上线

【专辑介绍】

越过高墙，祷告胜利。
福音中轻唱赞美诗，回应便是同乡的欢欣。
Till the Bell Tolls, 愿光芒铺陈你的前路，愿虔诚与信念永伴你身。

【歌曲列表】
Till the Bell Tolls",161775300,明日方舟,2021-01-05T02:30:18+00:00,1101061,84091,33692,25964,4809,6771,7219,https://www.bilibili.com/video/BV19y4y127Kv,official_public_aggregate,exact_api,2026-09-02T18:56:50.791346+08:00,2068.6999016520945,music_ep,,2021,532.2478137697383,231596.0,0.21033893671649437,0.08212896469859526,0.01270592637465136,29.326047358834245,7.468123861566485,75.77413479052824,36.70309653916212
BV12z4y1r7jy,《明日方舟》全新故事「此地之外」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》全新故事「此地之外」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新故事集「此地之外」限时开启
关卡开放时间：01月05日 16:00 - 01月12日 03:59
关卡解锁条件：通关主线1-10
关卡掉落：奇景明信片、素材等
活动说明：活动期间将限时开放「此地之外」活动关卡，玩家可通过活动作战收集【奇景明信片】后在【当地办事处】中兑换活动奖励及事相碎片。事相",161775300,明日方舟,2020-12-31T03:00:09+00:00,1455837,90625,28562,13004,10052,9063,12598,https://www.bilibili.com/video/BV12z4y1r7jy,official_public_aggregate,exact_api,2026-09-02T18:57:39.137784+08:00,2073.679172485428,event_pv,,2020,702.055081285835,223806.5,0.1537304657046084,0.04438821104285713,0.014878726121124824,43.533697632058285,14.571948998178508,28.415300546448087,30.309653916211296
BV1Pa4y1p7j2,《明日方舟》携手招商银行「泰运通达」联名活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》携手招商银行「泰运通达」联名活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

携手合作伙伴招商银行，「泰运通达」明日方舟x招商银行联名储蓄卡12月28日即将开启办理
具体活动内容详见链接 https://ak.hypergryph.com/special/cmb/

【活动一】 申请明日方舟联名储蓄卡免费领取游戏礼包
【活动二】 登入招商银行APP免费参与周边限时抽奖",161775300,明日方舟,2020-12-25T11:30:08+00:00,820488,60242,6162,7036,6282,3809,918,https://www.bilibili.com/video/BV1Pa4y1p7j2,official_public_aggregate,exact_api,2026-09-02T18:57:45.405200+08:00,2079.3250173928354,event_pv,,2020,394.59343447363995,111656.5,0.13608547596064782,0.032317352599916145,0.0057612055264671756,17.304189435336976,4.735883424408015,18.579234972677597,13.916211293260474
BV1vK4y1V7gs,《明日方舟》EP - Rock the Night Away,"明日方舟塞壬唱片携手哔哩哔哩游戏打造独家圣诞合作曲《Rock the Night Away》
圣诞惊喜周边礼包抽选活动现已开启，详情请见：https://mrfz.biligame.com/ygsdj/

__________
正式曲目已于2020年12月24日上线

【专辑介绍】
尖叫划破雪夜，向一如既往大声说不。
抛弃所有顾虑，这是你心中迷失的季节吗？
《Rock the Night Away》，将唤醒你的灵魂，用摇滚阐释节日的另一面！

【歌曲列表】
Rock the Night Away",161775300,明日方舟,2020-12-24T03:52:18+00:00,2043889,157158,75438,56696,17624,12276,3534,https://www.bilibili.com/video/BV1vK4y1V7gs,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,2080.6429572076504,music_ep,,2020,982.3352886758734,494479.0,0.241930457084509,0.10101037776513304,0.007735253724639645,64.48087431693989,28.233151183970858,87.43169398907104,60.49180327868852
BV1964y1f7w9,《明日方舟》EP - Tipsy,"#歌曲发布
正式曲目已于2020年12月17日上线

【专辑介绍】

再续一杯佳酿，和出一曲醇郁悠扬。
游走在光影边界的旋律，将平日的喧闹悄然抽离。
《Tipsy》，曲调醉耳，倦意上头，却叫人分外清醒。

【歌曲列表】
Tipsy",161775300,明日方舟,2020-12-17T02:20:15+00:00,1356430,99626,34748,30191,10074,6609,8193,https://www.bilibili.com/video/BV1964y1f7w9,official_public_aggregate,exact_api,2026-09-02T18:56:48.411752+08:00,2087.7068808187614,music_ep,,2020,649.7224358756879,273736.0,0.20180621189445824,0.0775594759773818,0.01091246875990652,39.34426229508197,12.2040072859745,68.48816029143899,39.94535519125684
BV1Ka411c7kp,《明日方舟》SideStory「孤岛风云」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「孤岛风云」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新活动剧情「孤岛风云」，活动关卡开启
活动时间：12月17日 16:00 - 01月07日 03:59
解锁条件：通关主线1-10
活动说明：活动期间将开放「孤岛风云」活动关卡，玩家可通过活动关卡作战、完成相关活动任务以及活动商店获取相关活动奖励

活动关卡将进行分段式开启：
◆“越狱",161775300,明日方舟,2020-12-10T02:30:04+00:00,1970941,105734,35612,17217,13189,9705,13663,https://www.bilibili.com/video/BV1Ka411c7kp,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2094.7000636891316,event_pv,,2020,940.9180026131424,272348.0,0.13818171117248054,0.04223109671979019,0.011856265611197899,61.93078324225865,25.865209471766846,20.76502732240437,38.76138433515483
BV1ut4y1Y7Yn,《明日方舟》EP - Crystallize,"塞壬唱片-MSR携手水濑祈打造全新明日方舟印象单曲 <Crystallize>
正式曲目现已随水濑祈个人专辑<Starlight Museum>正式上线",161775300,明日方舟,2020-12-02T10:30:05+00:00,4319321,211098,120845,98098,32548,9532,7712,https://www.bilibili.com/video/BV1ut4y1Y7Yn,official_public_aggregate,exact_api,2026-09-02T18:57:32.950327+08:00,2102.366718781724,music_ep,,2020,2054.5040793372873,764782.0,0.1770607000498458,0.0809361008362194,0.0039922941591977075,93.80692167577413,60.10928961748634,46.44808743169399,69.48998178506375
BV1W5411V7NX,《明日方舟》危机合约新赛季「燃灰行动」宣传PV,"--重铸未来 方舟启航--
《明日方舟》危机合约新赛季「燃灰行动」宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

____________________________
一、危机合约，#3赛季「燃灰行动」开启
赛季开启时间：11月15日 16:00 - 11月29日 03:59
危机合约解锁条件：通关主线 2-10
赛季说明：该赛季开启期间内，玩家可在赛季关卡中通过搭配不同「合约」进行作战，通过作战完成相关挑",161775300,明日方舟,2020-11-10T07:00:02+00:00,1854493,89834,23662,13889,13859,10139,2856,https://www.bilibili.com/video/BV1W5411V7NX,official_public_aggregate,exact_api,2026-09-02T18:57:32.950327+08:00,2124.5125868372797,gameplay_system,,2020,872.9028067377785,223149.5,0.12032911421073038,0.035211241023827,0.00700730603997966,57.74134790528234,24.043715846994534,9.289617486338798,33.09653916211293
BV1Av411r7ny,《明日方舟》EP - Lithos,"#歌曲发布
正式曲目已于2020年11月03日上线

【专辑介绍】

回响于脑中的血脉烙印，无言承诺沃土的呼唤
《Lithos》，与山石为友
愿生生不息，愿长远绵延

【歌曲列表】
Lithos",161775300,明日方舟,2020-11-03T02:30:01+00:00,1090928,83426,26737,24531,2715,3107,5871,https://www.bilibili.com/video/BV1Av411r7ny,official_public_aggregate,exact_api,2026-09-02T18:56:42.956408+08:00,2131.700098411354,music_ep,,2020,511.76429593122054,201703.0,0.18489121188566066,0.0719699191880674,0.008229690685361453,28.77959927140255,7.103825136612022,53.551912568306015,29.708561020036427
BV1jt4y1e7PF,《明日方舟》EP - Lullabye,"--重铸未来 方舟启航--

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
正式曲目已于2020年11月02日上线

【专辑介绍】

I arise from whispers of thee,
In the first tranquil slumber.
As the memories are burning low,
And the pasts are shining pale,
I chant wit",161775300,明日方舟,2020-11-02T02:30:55+00:00,3624958,176945,96564,100137,35659,9509,8286,https://www.bilibili.com/video/BV1jt4y1e7PF,official_public_aggregate,exact_api,2026-09-02T18:57:40.658319+08:00,2132.699473411354,music_ep,,2020,1699.7040817015384,695730.5,0.1919278788885278,0.09172437308239158,0.004909022394190498,89.98178506375227,51.73041894353369,60.65573770491803,69.70856102003643
BV1St4y1e7t3,《明日方舟》EP - Confront,"--重铸未来 方舟启航--

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
正式曲目已于2020年11月01日上线

【专辑介绍】

感触着纸笔间的余温，记录下万千不能忘的昨日。
《Confront》，在学习双手如何不再颤栗，在寻觅勇敢和坚强的真谛。

【歌曲列表】
Confront",161775300,明日方舟,2020-11-01T02:30:29+00:00,1600089,135345,63683,43413,6872,8403,31316,https://www.bilibili.com/video/BV1St4y1e7t3,official_public_aggregate,exact_api,2026-09-02T18:56:42.955404+08:00,2133.69977433728,music_ep,,2020,749.9129067944821,398415.5,0.24899583710656095,0.09835765385550428,0.02482299422094646,49.72677595628415,16.757741347905284,90.34608378870675,52.021857923497265
BV1Fr4y1w7Ls,《明日方舟》10.25感谢庆典直播录像（附字幕）,"--重铸未来 方舟启航--

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
再次感谢大家对本次直播的支持，之后我们将在官方自媒体账号放出本次感谢庆典相关具体内容。更多活动详情详见官网、游戏内公告及官方自媒体。",161775300,明日方舟,2020-10-27T11:52:43+00:00,1850802,101931,38343,28634,7532,6014,30431,https://www.bilibili.com/video/BV1Fr4y1w7Ls,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,2138.309334522465,other_official,,2020,865.544554344532,282717.5,0.15275404932564368,0.05572881377910765,0.01969146348447862,57.5591985428051,22.768670309653917,27.504553734061933,38.10564663023679
BV1Hy4y1r7x9,《明日方舟》音乐幕后制作记录,Hypergryph x Abbey Road Studios —《明日方舟》音乐幕后制作记录,161775300,明日方舟,2020-10-26T09:00:31+00:00,533703,54460,17220,9113,4568,2937,2099,https://www.bilibili.com/video/BV1Hy4y1r7x9,official_public_aggregate,exact_api,2026-09-02T18:57:42.230117+08:00,2139.4289178557983,other_official,,2020,249.4604964650537,126285.0,0.23662036750777118,0.07497428344978387,0.009435959700432638,5.646630236794172,1.2750455373406193,86.15664845173042,28.48816029143898
BV1Hy4y1r7k7,初探泰拉 TERRA EXPLORATION,,161775300,明日方舟,2020-10-26T07:00:41+00:00,1642808,115341,53084,43709,21251,4740,3273,https://www.bilibili.com/video/BV1Hy4y1r7k7,official_public_aggregate,exact_api,2026-09-02T18:57:04.096719+08:00,2139.512135448391,other_official,,2020,767.8423378775118,381426.5,0.232179597372304,0.09846129310302848,0.0048776241654532974,51.36612021857923,17.304189435336976,84.3351548269581,51.03825136612022
BV1rv411k7Wv,《明日方舟》音律联觉 Ambience Synesthesia预告PV,"--重铸未来 方舟启航--

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
THE SHOW MUST GO ON 十年老牌，百年品质。塞壬唱片，倾情打造
前无古人，后无来者不敢说，泰拉首届大型线下专场演出 
新锐音乐人加盟，韵律循环，贯穿首尾
更有独家经典，流传名曲，历史见证再再再演绎
我们一直在研究，不会被超越的前卫节奏，和近距离的古典震撼
强强联手，应有尽有
明日方舟专场演出 
音律联觉 Ambien",161775300,明日方舟,2020-10-26T03:00:28+00:00,1036900,83333,24301,20177,6752,2146,1386,https://www.bilibili.com/video/BV1rv411k7Wv,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,2139.6789525780205,offline_event,,2020,484.6054118309092,196457.0,0.18946571511235413,0.06886585013019578,0.0034063072620310543,26.04735883424408,5.828779599271402,57.74134790528234,29.489981785063755
BV1W54y1C7jy,《明日方舟》2020「感谢庆典」限时活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》2020「感谢庆典」限时活动宣传PV

《明日方舟》bilibili服下载
https://www.biligame.com/detail/?id=101772

——————————
感谢庆典活动（Part.1）
一、主线第八章节【怒号光明】开放
二、「感谢庆典」限时签到活动开启
三、【限定寻访·庆典】系列，【勿忘我】限定寻访开启
四、「感谢庆典」特别登录活动开启
五、「感谢庆典」限定寻访每日赠送
六、「感谢庆典」新干员登场
七、「感谢庆典」新装限时上架
八、「感",161775300,明日方舟,2020-10-25T12:45:16+00:00,6563058,192673,125941,65859,42586,24073,39199,https://www.bilibili.com/video/BV1W54y1C7jy,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,2140.2728414669095,event_pv,,2020,3066.4585714696927,759740.0,0.11576006184921724,0.045747729183560466,0.009640627890230439,97.26775956284153,72.6775956284153,7.650273224043716,63.005464480874316
BV1Lv411k7Nt,《明日方舟》EP - Stay Gold,"#歌曲发布
正式曲目已于2020年10月21日上线

【专辑介绍】

行将绽放的荣光，照耀尘埃也染上明亮。
时常沐浴着温暖的朝晖，偶尔也踏过照不见影子的苦暗。
《Stay Gold》，笑颜和没有褪色的初心，会比昨日更加璀璨。

【歌曲列表】
Stay Gold",161775300,明日方舟,2020-10-21T02:00:32+00:00,1867154,108271,43824,41745,6781,4176,3456,https://www.bilibili.com/video/BV1Lv411k7Nt,official_public_aggregate,exact_api,2026-09-02T18:57:39.137784+08:00,2144.720572948391,music_ep,,2020,870.5814750651576,307744.0,0.1648198273950622,0.07181785755218906,0.004087504297985062,58.834244080145716,23.497267759562842,37.340619307832426,41.78506375227687
BV1Yi4y1j7Us,《明日方舟》EP - 秋绪,"#歌曲发布
正式曲目已于2020年10月10日上线

【专辑介绍】

悠长旅途，欣喜常与奇迹邂逅。
还未说出口的希望，都将化作秋叶落在掌心。
《秋绪》，轻哼熟悉的小调，伸手连接未来的光辉。

【制作信息】
作曲：山川恵津子
作词：Juno
演唱：タイナカサチ

【歌曲列表】
秋绪",161775300,明日方舟,2020-10-11T02:00:53+00:00,6421885,290934,167866,176004,56628,12445,7607,https://www.bilibili.com/video/BV1Yi4y1j7Us,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2154.7203298928353,music_ep,,2020,2980.3798251253293,1171029.0,0.1823497306476214,0.08977146118312614,0.003122447692538873,97.0856102003643,71.76684881602914,51.91256830601093,75.93806921675774
BV1HD4y1d79R,《明日方舟》SideStory「玛莉娅·临光」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「玛莉娅·临光」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、全新活动剧情「玛莉娅·临光」，活动关卡开启
活动时间：10月15日 16:00 - 11月05日 03:59
解锁条件：通关主线1-10
活动说明：活动期间将开放「玛莉娅·临光」活动关卡，玩家可通过活动关卡作战、完成相关活动任务以及活动商店获取相关活动奖励

活动关卡将进行分段式开启",161775300,明日方舟,2020-10-09T06:55:58+00:00,2421897,113380,42840,20966,14736,10027,19714,https://www.bilibili.com/video/BV1HD4y1d79R,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,2156.515410911354,event_pv,,2020,1123.0603721846321,310097.5,0.12803909497389857,0.04108680096634993,0.012280043288380968,74.86338797814209,33.51548269581057,13.296903460837886,43.989071038251375
BV1Pz4y1Z7UF,《明日方舟》EP - Reconnection,"#歌曲发布
正式曲目已于2020年9月24日上线

【专辑介绍】

探寻，排序，在焰火里打捞记忆断片。
线索是没有次第的词句，挣脱枷锁也未留下归属。
《Reconnection》，只留下原地云雾在反复确认。

【歌曲列表】
Reconnection",161775300,明日方舟,2020-09-24T02:10:42+00:00,2349308,135207,52079,47051,8012,6552,16748,https://www.bilibili.com/video/BV1Pz4y1Z7UF,official_public_aggregate,exact_api,2026-09-02T18:56:54.718557+08:00,2171.713512763206,music_ep,,2020,1081.7762039942504,375705.0,0.15992155988061166,0.06563336948582306,0.009917814096746786,72.49544626593807,31.51183970856102,33.87978142076503,48.61566484517304
BV1ET4y1A7uv,金秋系列限时活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》金秋系列限时活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

《明日方舟》金秋系列限时活动即将开启

Part.1 故事集「踏寻往昔之风」限时活动开启

Part.2 「骑兵与猎人」复刻限时开启

活动具体内容详见《明日方舟》游戏内公告、官网及官方自媒体账号",161775300,明日方舟,2020-09-17T09:27:58+00:00,1987932,95699,31660,16038,11935,10272,16679,https://www.bilibili.com/video/BV1ET4y1A7uv,official_public_aggregate,exact_api,2026-09-02T18:57:36.822225+08:00,2178.4098553557983,event_pv,,2020,912.5610569161295,250647.5,0.12608454413933676,0.03806518532827079,0.013557304777024565,63.20582877959927,25.136612021857925,12.021857923497267,36.42987249544627
BV1iK4y1e7uL,《明日方舟》EP - ALIVE,"#歌曲发布
正式曲目已于2020年8月28日上线

【专辑介绍】

'I stretch forth my dreams to thee. 
My song thirsts for thee like a parched land.
Stay Alive Until the Sunset.
For to thee I lift up my soul.'

【歌曲列表】
ALIVE",161775300,明日方舟,2020-08-28T02:49:46+00:00,3403234,183412,89154,79531,21639,10397,5012,https://www.bilibili.com/video/BV1iK4y1e7uL,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,2198.6863831335763,music_ep,,2020,1547.8487637466958,603800.5,0.1774196249802394,0.07929369534977612,0.004527752132236573,88.16029143897997,47.35883424408014,46.994535519125684,63.57012750455374
BV1zv411y7Xs,《明日方舟》EP - Evolutionary Mechanization,"#歌曲发布
正式曲目已于2020年8月25日上线

【专辑介绍】

以钢铁生长渴望，狩猎无章秩序；
循着丛林之风，远步广袤无垠。

《Evolutionary Mechanization》 Here, the one returns.

【歌曲列表】
Evolutionary Mechanization",161775300,明日方舟,2020-08-25T02:30:32+00:00,1810813,113707,44174,37700,7492,9378,13436,https://www.bilibili.com/video/BV1zv411y7Xs,official_public_aggregate,exact_api,2026-09-02T18:56:50.791346+08:00,2201.6997396150578,music_ep,,2020,822.4613771887897,320716.0,0.17711160677552018,0.07017069128617918,0.012598760888065195,56.830601092896174,20.58287795992714,46.63023679417122,42.89617486338798
BV1F64y1c7hd,《明日方舟》EP - El Brillo Solitario,"#歌曲发布
正式曲目已于2020年8月12日上线

【专辑介绍】
凝神屏息，无暇踌躇。

目光所至，即剑锋所指。

《El Brillo Solitario》，纵使黄沙裹劲风，日沉又西落，依旧带不走眼眸中的光。

【歌曲列表】
El Brillo Solitario",161775300,明日方舟,2020-08-12T02:30:22+00:00,2357082,135887,47085,53623,12961,12560,12090,https://www.bilibili.com/video/BV1F64y1c7hd,official_public_aggregate,exact_api,2026-09-02T18:57:11.869056+08:00,2214.6998553557983,music_ep,,2020,1064.2895895350694,401071.0,0.17015572644481608,0.07097419606106194,0.01045784576013902,73.04189435336977,30.601092896174865,41.8943533697632,50.96539162112933
BV1i54y1S7tR,《明日方舟》SideStory「火蓝之心」复刻活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「火蓝之心」复刻活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

一、「火蓝之心」复刻，活动关卡限时开启
活动时间：08月11日16:00 - 8月25日03:59
活动说明：活动期间将开放「火蓝之心」活动关卡，玩家可通过活动关卡作战、完成活动里程碑以及活动商店获取相关活动奖励
解锁条件：通关主线1-10

活动关卡开放时间：
◆【主舞台】:08月11",161775300,明日方舟,2020-08-06T02:30:48+00:00,3193763,134428,41080,21086,23006,391852,37114,https://www.bilibili.com/video/BV1i54y1S7tR,official_public_aggregate,exact_api,2026-09-02T18:57:44.592328+08:00,2220.6995544298725,event_pv,,2020,1438.1787908360009,934113.0,0.2924803750309588,0.03327047122782749,0.1343136607193458,86.70309653916212,45.3551912568306,95.99271402550092,77.0856102003643
BV12a4y1E7PT,《明日方舟》EP - 夏浪,"#歌曲发布
塞壬唱片-MSR再次携手音乐制作人横山克，带来炎夏的一缕清凉。
正式曲目已于2020年8月3日上线

【专辑介绍】

踩着海风，乘着飞浪。

《夏浪》，全力蓄能，准备发射！

【歌曲列表】
夏浪",161775300,明日方舟,2020-08-03T02:30:12+00:00,1847260,140370,42245,39789,9983,8528,5853,https://www.bilibili.com/video/BV12a4y1E7PT,official_public_aggregate,exact_api,2026-09-02T18:57:53.984763+08:00,2223.6999710965392,music_ep,,2020,830.7145856053094,350105.5,0.18952692095319554,0.07135216482790728,0.007785043794593073,57.377049180327866,21.129326047358834,57.92349726775956,46.666666666666664
BV1WT4y1j7jP,《明日方舟》EP - Lily of the Valley,"#歌曲发布
正式曲目已于2020年7月20日上线

【专辑介绍】

以传承束缚真相，掩盖土地的残酷命题。

《Lily of the Valley》，愿予九倍的温柔与坚强。

【歌曲列表】
Lily of the Valley",161775300,明日方舟,2020-07-20T08:50:59+00:00,1534685,118099,52903,44134,8918,6544,6890,https://www.bilibili.com/video/BV1WT4y1j7jP,official_public_aggregate,exact_api,2026-09-02T18:56:48.411752+08:00,2237.435538226169,music_ep,,2020,685.9124983849559,352188.0,0.22948552960379492,0.0977979194427521,0.00875358786982345,46.81238615664845,13.843351548269581,83.24225865209472,47.850637522768665
