sku_id,operator,category,price,unit_cost,initial_stock,reorder_point,purchase_lead_time_days,sold_units,gross_sales,discount_amount,net_sales,cogs,return_units,refund_amount,average_inventory,ending_inventory,inbound_units,stockout_units,net_sales_after_refund,gross_profit,gross_margin_rate,return_rate,sell_through_rate,inventory_turnover,days_of_inventory,stockout_rate,inventory_status,recommended_action,is_simulated,simulation_seed,weekly_demand_mean,weekly_demand_std,demand_cv,xyz_class,line_count,order_count,cancelled_line_count,sold_quantity_requested,average_discount_rate,cancelled_line_rate,after_sales_case_count,resolution_days_mean,sales_share,cumulative_sales_share,abc_class,abc_xyz_class,average_inventory_value,gmroi,lost_sales_value_proxy,net_revenue_per_sold_unit,operating_action
新约能天使-通行证,新约能天使,通行证,39.0,12.48,23,15,14,47,1833.0,74.1,1758.9,586.5600000000001,2.0,39.0,19.23333333333333,27,48,0,1719.9,1133.3399999999997,0.6589569160997731,0.0425531914893617,0.6619718309859155,2.44367417677643,51.70212765957447,0.0,healthy,维持现有补货节奏,True,20260903,3.5384615384615383,1.8081014266989475,0.5109851858062243,Y,41,41,0,47,0.04024390243902439,0.0,2.0,2.5,0.0014414556061593628,0.9442307790623773,B,BY,240.03199999999998,4.721620450606585,0.0,36.5936170212766,常规监控
怒潮凛冬-通行证,怒潮凛冬,通行证,39.0,12.48,21,13,14,46,1794.0,46.8,1747.2,574.08,1.0,39.0,17.055555555555557,25,48,2,1708.2,1134.12,0.6639269406392693,0.0217391304347826,0.6666666666666666,2.6970684039087947,48.91304347826088,0.0416666666666666,stockout_risk,提高安全库存并缩短补货周期,True,20260903,3.5384615384615383,2.569545505058064,0.7261759036033659,Y,41,41,2,48,0.029268292682926834,0.04878048780487805,1.0,1.0,0.0014316497857092992,0.9456624288480866,B,BY,212.85333333333335,5.3281758957654715,78.0,37.13478260869565,缺货风险：提高安全库存并复核交期
怒潮凛冬-亚克力制品,怒潮凛冬,亚克力制品,48.0,16.8,24,16,18,38,1824.0,48.0,1776.0,638.4,2.0,96.0,17.5,35,48,0,1680.0,1041.6,0.62,0.0526315789473684,0.5277777777777778,2.1714285714285717,82.89473684210526,0.0,healthy,维持现有补货节奏,True,20260903,2.923076923076923,1.800996874952798,0.616130509852273,Y,35,35,2,40,0.030000000000000002,0.05714285714285714,2.0,5.5,0.0014080152441117097,0.9470704440921983,B,BY,294.0,3.5428571428571427,0.0,44.21052631578947,常规监控
凛御银灰-亚克力制品,凛御银灰,亚克力制品,48.0,16.8,25,17,18,37,1776.0,74.4,1701.6,621.6,2.0,48.0,20.77777777777778,14,24,0,1653.6,1032.0,0.6240928882438317,0.054054054054054,0.7551020408163265,1.780748663101604,34.054054054054056,0.0,healthy,维持现有补货节奏,True,20260903,2.8461538461538463,1.6756169931378437,0.5887302948862694,Y,36,36,1,38,0.043055555555555555,0.027777777777777776,2.0,3.5,0.0013858892902756685,0.948456333382474,B,BY,349.0666666666667,2.9564553093964854,0.0,44.69189189189189,常规监控
斩业星熊-亚克力制品,斩业星熊,亚克力制品,48.0,16.8,24,16,18,35,1680.0,45.6,1634.4,588.0,0.0,0.0,20.0,13,24,0,1634.4,1046.4,0.6402349486049926,0.0,0.7291666666666666,1.75,33.42857142857143,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,1.5483655567842813,0.5751072068055901,Y,32,32,1,36,0.028125,0.03125,,,0.0013697976874858205,0.9498261310699598,B,BY,336.0,3.1142857142857148,0.0,46.69714285714286,常规监控
赤刃明霄陈-亚克力制品,赤刃明霄陈,亚克力制品,48.0,16.8,26,18,18,35,1680.0,50.4,1629.6,588.0,0.0,0.0,20.988888888888887,15,24,0,1629.6,1041.6,0.6391752577319587,0.0,0.7,1.667548967707782,38.57142857142857,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,2.4625398604088757,0.9146576624375824,Y,32,32,0,35,0.03125,0.0,,,0.0013657747867883584,0.9511919058567482,C,CY,352.61333333333334,2.9539438856537847,0.0,46.559999999999995,常规监控
缪尔赛思-亚克力制品,缪尔赛思,亚克力制品,48.0,16.8,25,17,18,36,1728.0,69.6,1658.4,604.8000000000001,1.0,48.0,21.022222222222226,36,46,0,1610.4,1005.6,0.624441132637854,0.0277777777777777,0.5070422535211268,1.7124735729386893,90.0,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,1.9644272343292226,0.7093765012855526,Y,36,36,1,37,0.03888888888888889,0.027777777777777776,1.0,3.0,0.0013496831839985104,0.9525415890407467,C,CY,353.1733333333334,2.8473270915131375,0.0,44.733333333333334,常规监控
缄默德克萨斯-亚克力制品,缄默德克萨斯,亚克力制品,48.0,16.8,25,17,18,37,1776.0,74.4,1701.6,621.6,2.0,96.0,20.466666666666665,36,48,0,1605.6,984.0,0.6128550074738416,0.054054054054054,0.5068493150684932,1.8078175895765476,87.56756756756756,0.0,healthy,维持现有补货节奏,True,20260903,2.8461538461538463,2.0754980866510833,0.7292290574720022,Y,34,34,0,37,0.03970588235294118,0.0,2.0,3.0,0.0013456602833010482,0.9538872493240478,C,CY,343.84,2.8617961842717543,0.0,43.394594594594594,常规监控
纯烬艾雅法拉-亚克力制品,纯烬艾雅法拉,亚克力制品,48.0,16.8,26,18,18,34,1632.0,31.2,1600.8,571.2,0.0,0.0,22.022222222222226,16,24,0,1600.8,1029.6,0.6431784107946027,0.0,0.68,1.5438950554994957,42.35294117647059,0.0,healthy,维持现有补货节奏,True,20260903,2.6153846153846154,1.7097008285302209,0.6537091403203785,Y,32,32,1,35,0.01875,0.03125,,,0.001341637382603586,0.9552288867066514,C,CY,369.9733333333334,2.7829032723079132,0.0,47.08235294117647,常规监控
娜斯提-亚克力制品,娜斯提,亚克力制品,48.0,16.8,24,16,18,36,1728.0,93.6,1634.4,604.8000000000001,2.0,48.0,20.355555555555554,14,24,0,1586.4,981.6,0.6187594553706505,0.0555555555555555,0.75,1.768558951965066,35.0,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,2.24179415327122,0.8095367775701627,Y,33,33,0,36,0.05454545454545455,0.0,2.0,4.5,0.0013295686805112003,0.9565584553871626,C,CY,341.9733333333333,2.8703992514036187,0.0,44.06666666666667,常规监控
黍-通行证,黍,通行证,39.0,12.48,23,15,14,42,1638.0,54.6,1583.4,524.16,0.0,0.0,19.45555555555556,29,48,0,1583.4,1059.2400000000002,0.6689655172413794,0.0,0.5915492957746479,2.1587664191890346,62.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,3.230769230769231,2.27866357593825,0.7053006306475536,Y,41,41,4,47,0.03414634146341464,0.0975609756097561,,,0.0013270543675752864,0.9578855097547379,C,CY,242.80533333333338,4.362507138777842,0.0,37.7,常规监控
谬因-亚克力制品,谬因,亚克力制品,48.0,16.8,24,16,18,34,1632.0,62.4,1569.6,571.2,0.0,0.0,20.42222222222222,15,22,0,1569.6,998.4,0.636085626911315,0.0,0.7391304347826086,1.6648531011969534,39.70588235294117,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,2.063106942552968,0.8651738791351157,Y,27,27,1,35,0.037037037037037035,0.037037037037037035,,,0.001315488528070083,0.9592009982828079,C,CY,343.0933333333333,2.909995336545935,0.0,46.16470588235294,常规监控
归溟幽灵鲨-通行证,归溟幽灵鲨,通行证,39.0,12.48,22,14,14,42,1638.0,85.8,1552.2,524.16,0.0,0.0,19.522222222222226,28,48,0,1552.2,1028.04,0.6623115577889447,0.0,0.6,2.151394422310757,60.0,0.0,healthy,维持现有补货节奏,True,20260903,3.230769230769231,2.650592580092426,0.8204215128857509,Y,39,39,1,43,0.05512820512820513,0.02564102564102564,,,0.0013009055130417833,0.9605019037958497,C,CY,243.63733333333337,4.2195503699487755,0.0,36.957142857142856,常规监控
纯烬艾雅法拉-通行证,纯烬艾雅法拉,通行证,39.0,12.48,23,15,14,41,1599.0,68.25,1530.75,511.68,2.0,78.0,19.9,33,48,0,1452.75,941.07,0.6477852348993288,0.048780487804878,0.5774647887323944,2.0603015075376883,72.4390243902439,0.0,healthy,维持现有补货节奏,True,20260903,3.0,1.7320508075688772,0.5773502691896257,Y,35,35,1,43,0.03571428571428571,0.02857142857142857,2.0,4.0,0.0012175560392162419,0.9617194598350659,C,CY,248.352,3.789258793969849,0.0,35.43292682926829,常规监控
Mon3tr-通行证,Mon3tr,通行证,39.0,12.48,22,14,14,38,1482.0,50.7,1431.3,474.24,0.0,0.0,20.655555555555555,34,48,0,1431.3,957.06,0.6686648501362398,0.0,0.5428571428571428,1.8396987627756856,80.52631578947368,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,2.087815690853567,0.7539334439193437,Y,34,34,0,38,0.03529411764705883,0.0,,,0.0011995787017244582,0.9629190385367904,C,CY,257.78133333333335,3.7126815492200103,0.0,37.66578947368421,常规监控
酒神-亚克力制品,酒神,亚克力制品,48.0,16.8,25,17,18,31,1488.0,48.0,1440.0,520.8000000000001,1.0,48.0,25.133333333333333,18,24,0,1392.0,871.1999999999999,0.6258620689655172,0.032258064516129,0.6326530612244898,1.2334217506631302,52.25806451612903,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,2.142368686697878,0.8984126750668521,Y,33,33,3,35,0.03181818181818182,0.09090909090909091,1.0,7.0,0.001166641202263988,0.9640856797390543,C,CY,422.24,2.0632815460401663,0.0,44.903225806451616,常规监控
重岳-通行证,重岳,通行证,39.0,12.48,22,14,14,37,1443.0,72.14999999999999,1370.85,461.76,1.0,39.0,20.75555555555556,33,48,0,1331.85,870.0899999999999,0.6532942898975109,0.027027027027027,0.5285714285714286,1.7826552462526766,80.27027027027027,0.0,healthy,维持现有补货节奏,True,20260903,2.8461538461538463,2.339734808553947,0.8220689867892246,Y,35,35,2,40,0.045714285714285714,0.05714285714285714,1.0,3.0,0.001116229227898917,0.9652019089669532,C,CY,259.0293333333334,3.3590404175588855,0.0,35.99594594594594,常规监控
真言-通行证,真言,通行证,39.0,12.48,22,14,14,35,1365.0,52.65,1312.35,436.8,1.0,0.0,20.822222222222223,12,24,0,1312.35,875.55,0.6671619613670133,0.0285714285714285,0.7608695652173914,1.6808964781216649,30.857142857142858,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,1.797434068545834,0.667618368317024,Y,32,32,1,37,0.040625,0.03125,1.0,1.0,0.0010998861938154773,0.9663017951607688,C,CY,259.86133333333333,3.3692969583778014,0.0,37.495714285714286,常规监控
斩业星熊-通行证,斩业星熊,通行证,39.0,12.48,22,14,14,37,1443.0,42.9,1400.1,461.76,3.0,117.0,20.211111111111112,36,48,0,1283.1,821.3399999999999,0.6401215805471124,0.081081081081081,0.5285714285714286,1.8306761957119293,87.56756756756756,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.769230769230769,2.2417941532712202,0.8095367775701628,Y,33,33,1,38,0.030303030303030304,0.030303030303030304,3.0,3.0,0.0010753716426903182,0.9673771668034591,C,CY,252.2346666666667,3.25625343595382,0.0,34.678378378378376,售后风险：复核质量、包装与详情页承诺
贝洛内-通行证,贝洛内,通行证,39.0,12.48,22,14,14,36,1404.0,44.85,1359.15,449.28,2.0,78.0,19.14444444444445,36,48,0,1281.15,831.8699999999999,0.6493150684931507,0.0555555555555555,0.5142857142857142,1.8804410911201392,90.0,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,2.2043081361221617,0.7960001602663362,Y,29,29,1,37,0.03620689655172414,0.034482758620689655,2.0,3.0,0.0010737373392819744,0.968450904142741,C,CY,238.92266666666674,3.4817542077771315,0.0,35.587500000000006,常规监控
望-通行证,望,通行证,39.0,12.48,22,14,14,34,1326.0,37.05,1288.95,424.32,1.0,39.0,19.966666666666665,16,24,0,1249.95,825.6300000000001,0.6605304212168487,0.0294117647058823,0.7391304347826086,1.7028380634390652,42.35294117647059,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,1.8946618668626838,0.7945356215875771,Y,33,33,2,36,0.030303030303030304,0.06060606060606061,1.0,2.0,0.001047588484748471,0.9694984926274895,C,CY,249.184,3.313334724540902,0.0,36.76323529411765,常规监控
荒芜拉普兰德-通行证,荒芜拉普兰德,通行证,39.0,12.48,22,14,14,33,1287.0,66.3,1220.7,411.84,0.0,0.0,20.155555555555555,14,24,0,1220.7,808.86,0.6626198083067093,0.0,0.717391304347826,1.637265711135612,38.18181818181819,0.0,healthy,维持现有补货节奏,True,20260903,2.4615384615384617,2.0254787341673333,0.8228507357554791,Y,28,28,0,33,0.05357142857142857,0.0,,,0.001023073933623312,0.9705215665611129,C,CY,251.54133333333334,3.215614663726571,0.0,36.99090909090909,常规监控
赤刃明霄陈-通行证,赤刃明霄陈,通行证,39.0,12.48,23,15,14,32,1248.0,39.0,1209.0,399.36,0.0,0.0,21.92222222222222,18,24,0,1209.0,809.64,0.6696774193548387,0.0,0.6808510638297872,1.4597060314242272,50.625,0.0,healthy,维持现有补货节奏,True,20260903,2.230769230769231,1.4232501627054275,0.6380086936265709,Y,32,32,2,34,0.034375,0.0625,,,0.0010132681131732482,0.9715348346742861,C,CY,273.58933333333334,2.95932589964521,0.0,37.78125,常规监控
焰狐龙梓兰-通行证,焰狐龙梓兰,通行证,39.0,12.48,22,14,14,32,1248.0,33.15,1214.85,399.36,2.0,78.0,21.64444444444445,16,24,0,1136.85,737.4899999999999,0.648713550600343,0.0625,0.6956521739130435,1.4784394250513346,45.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,1.6525039276108333,0.7160850352980278,Y,33,33,1,33,0.02575757575757576,0.030303030303030304,2.0,4.0,0.000952798887064522,0.9724876335613507,C,CY,270.12266666666676,2.7302040554414773,0.0,35.5265625,常规监控
凛御银灰-通行证,凛御银灰,通行证,39.0,12.48,22,14,14,30,1170.0,44.85,1125.15,374.4,1.0,0.0,20.655555555555555,17,24,0,1125.15,750.75,0.6672443674176776,0.0333333333333333,0.6521739130434783,1.452393760086068,51.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,1.9315199276138029,0.836991968632648,Y,30,30,2,33,0.03833333333333334,0.06666666666666667,1.0,3.0,0.0009429930666144585,0.9734306266279652,C,CY,257.78133333333335,2.912352071005917,0.0,37.505,常规监控
死芒-通行证,死芒,通行证,39.0,12.48,22,14,14,31,1209.0,46.8,1162.2,386.88,1.0,39.0,22.77777777777778,16,24,0,1123.2,736.32,0.6555555555555556,0.032258064516129,0.6739130434782609,1.3609756097560974,46.45161290322581,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,1.3867504905630728,0.5815405283006434,Y,30,30,0,31,0.04,0.0,1.0,1.0,0.0009413587632061145,0.9743719853911713,C,CY,284.2666666666667,2.590243902439024,0.0,36.23225806451613,常规监控
余-通行证,余,通行证,39.0,12.48,22,14,14,29,1131.0,25.35,1105.65,361.92,1.0,0.0,21.31111111111111,20,24,0,1105.65,743.73,0.6726631393298059,0.0344827586206896,0.6304347826086957,1.3607924921793535,62.068965517241374,0.0,healthy,维持现有补货节奏,True,20260903,2.076923076923077,2.325995788959303,1.1199238983878126,Z,26,26,1,32,0.025,0.038461538461538464,1.0,1.0,0.000926650032531019,0.9752986354237023,C,CZ,265.9626666666667,2.7963699165797706,0.0,38.12586206896552,常规监控
缄默德克萨斯-通行证,缄默德克萨斯,通行证,39.0,12.48,22,14,14,30,1170.0,52.65,1117.35,374.4,1.0,39.0,20.855555555555554,17,24,0,1078.35,703.9499999999998,0.6528028933092223,0.0333333333333333,0.6521739130434783,1.4384656366542357,51.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,2.097006413303473,0.9087027790981718,Y,28,28,0,30,0.048214285714285716,0.0,1.0,1.0,0.0009037697848142035,0.9762024052085165,C,CY,260.27733333333333,2.704615077250932,0.0,35.945,常规监控
缪尔赛思-通行证,缪尔赛思,通行证,39.0,12.48,22,14,14,32,1248.0,40.95,1207.05,399.36,5.0,156.0,22.57777777777778,18,24,0,1051.05,651.6899999999999,0.6200371057513915,0.15625,0.6956521739130435,1.4173228346456692,50.625,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.3846153846153846,1.8045526471705546,0.7567478842973294,Y,30,30,2,34,0.02666666666666667,0.06666666666666667,5.0,3.8,0.0008808895370973883,0.977083294745614,C,CY,281.77066666666667,2.312838336614173,0.0,32.8453125,售后风险：复核质量、包装与详情页承诺
塑心-通行证,塑心,通行证,39.0,12.48,21,13,14,28,1092.0,54.6,1037.4,349.44,1.0,0.0,22.155555555555555,19,24,0,1037.4,687.96,0.6631578947368421,0.0357142857142857,0.6222222222222222,1.2637913741223672,61.07142857142857,0.0,healthy,维持现有补货节奏,True,20260903,2.076923076923077,1.6052797503622467,0.7729124723966372,Y,24,24,0,28,0.052083333333333336,0.0,1.0,6.0,0.0008694494132389808,0.9779527441588529,C,CY,276.5013333333333,2.4880892678034106,0.0,37.050000000000004,常规监控
佩佩-通行证,佩佩,通行证,39.0,12.48,21,13,14,29,1131.0,33.15,1097.85,361.92,3.0,78.0,20.322222222222223,21,24,0,1019.85,657.9299999999998,0.6451242829827915,0.1034482758620689,0.6444444444444445,1.4270092946965554,65.17241379310344,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.076923076923077,1.4411533842457842,0.6938886664887108,Y,26,26,1,30,0.03461538461538462,0.038461538461538464,3.0,2.6666666666666665,0.0008547406825638852,0.9788074848414168,C,CY,253.62133333333335,2.5941429743028968,0.0,35.16724137931035,售后风险：复核质量、包装与详情页承诺
娜斯提-通行证,娜斯提,通行证,39.0,12.48,21,13,14,26,1014.0,29.25,984.75,324.48,0.0,0.0,18.2,20,24,0,984.75,660.27,0.6704950495049504,0.0,0.5777777777777777,1.4285714285714286,69.23076923076924,0.0,healthy,维持现有补货节奏,True,20260903,1.9230769230769231,1.8009968749527976,0.9365183749754548,Y,23,23,2,28,0.026086956521739136,0.08695652173913043,,,0.0008253232212136942,0.9796328080626304,C,CY,227.136,2.906936813186813,0.0,37.875,常规监控
司霆惊蛰-通行证,司霆惊蛰,通行证,39.0,12.48,22,14,14,25,975.0,37.05,937.95,312.0,1.0,0.0,24.177777777777777,22,24,0,937.95,625.95,0.6673596673596673,0.04,0.5434782608695652,1.0340073529411764,79.2,0.0,healthy,维持现有补货节奏,True,20260903,1.9230769230769231,1.1875421719907087,0.6175219294351685,Y,24,24,1,26,0.03333333333333333,0.041666666666666664,1.0,1.0,0.0007860999394134394,0.9804189080020439,C,CY,301.7386666666667,2.0744772518382355,0.0,37.518,常规监控
缄默德克萨斯-吧唧（徽章）,缄默德克萨斯,吧唧（徽章）,18.0,5.4,22,14,12,54,972.0,39.6,932.4,291.6,2.0,0.0,20.122222222222224,20,48,0,932.4,640.8,0.6872586872586872,0.037037037037037,0.7714285714285715,2.6836002208724463,33.333333333333336,0.0,healthy,维持现有补货节奏,True,20260903,4.0,2.345207879911715,0.5863019699779287,Y,41,41,0,54,0.041463414634146344,0.0,2.0,5.5,0.0007814484604819989,0.9812003564625259,C,CY,108.66000000000001,5.897294312534511,0.0,17.266666666666666,常规监控
维娜·维多利亚-吧唧（徽章）,维娜·维多利亚,吧唧（徽章）,18.0,5.4,22,14,12,53,954.0,34.2,919.8,286.20000000000005,1.0,18.0,17.977777777777778,18,48,0,901.8,615.6,0.6826347305389221,0.0188679245283018,0.7571428571428571,2.9480840543881337,30.56603773584905,0.0,healthy,维持现有补货节奏,True,20260903,4.0,2.0816659994661326,0.5204164998665332,Y,48,48,0,53,0.03854166666666667,0.0,1.0,6.0,0.0007558024685356784,0.9819561589310616,C,CY,97.08000000000001,6.34116192830655,0.0,17.015094339622642,常规监控
酒神-通行证,酒神,通行证,39.0,12.48,22,14,14,24,936.0,39.0,897.0,299.52,0.0,0.0,25.133333333333333,24,24,0,897.0,597.48,0.6660869565217391,0.0,0.5217391304347826,0.9549071618037136,90.0,0.0,healthy,维持现有补货节奏,True,20260903,1.6923076923076923,1.5483655567842813,0.9149432835543481,Y,25,25,3,27,0.044000000000000004,0.12,,,0.0007517795678382164,0.9827079384988998,C,CY,313.664,1.9048408488063662,0.0,37.375,常规监控
赤刃明霄陈-吧唧（徽章）,赤刃明霄陈,吧唧（徽章）,18.0,5.4,22,14,12,50,900.0,27.0,873.0,270.0,2.0,36.0,20.522222222222226,24,48,0,837.0,567.0,0.6774193548387096,0.04,0.7142857142857143,2.4363833243096917,43.2,0.0,healthy,维持现有补货节奏,True,20260903,3.6153846153846154,2.292686253374032,0.6341472615715408,Y,44,44,0,50,0.03181818181818182,0.0,2.0,3.0,0.0007014933091199411,0.9834094318080198,C,CY,110.82000000000002,5.116404981050351,0.0,16.74,常规监控
望-吧唧（徽章）,望,吧唧（徽章）,18.0,5.4,22,14,12,49,882.0,30.6,851.4,264.6,1.0,18.0,18.45555555555556,22,48,0,833.4,568.8,0.6825053995680346,0.0204081632653061,0.7,2.6550270921131847,40.40816326530613,0.0,healthy,维持现有补货节奏,True,20260903,3.6923076923076925,3.4733416998767286,0.9406967103832806,Y,43,43,1,50,0.037209302325581395,0.023255813953488372,1.0,3.0,0.0006984761335968446,0.9841079079416166,C,CY,99.66000000000003,5.707405177603851,0.0,17.008163265306123,常规监控
黍-吧唧（徽章）,黍,吧唧（徽章）,18.0,5.4,22,14,12,47,846.0,36.9,809.1,253.8,0.0,0.0,18.133333333333333,23,48,0,809.1,555.3,0.6863181312569521,0.0,0.6714285714285714,2.5919117647058822,44.04255319148936,0.0,healthy,维持现有补货节奏,True,20260903,3.6153846153846154,2.567049588485503,0.7100349925598199,Y,40,40,1,49,0.0475,0.025,,,0.0006781101988159431,0.9847860181404325,C,CY,97.92,5.67095588235294,0.0,17.21489361702128,常规监控
凛御银灰-吧唧（徽章）,凛御银灰,吧唧（徽章）,18.0,5.4,22,14,12,46,828.0,27.0,801.0,248.4,0.0,0.0,17.977777777777778,25,48,0,801.0,552.6,0.6898876404494382,0.0,0.6571428571428571,2.5587144622991347,48.91304347826088,0.0,healthy,维持现有补货节奏,True,20260903,3.4615384615384617,2.6336092033362575,0.7608204365193633,Y,46,46,4,52,0.03804347826086957,0.08695652173913043,,,0.0006713215538889759,0.9854573396943215,C,CY,97.08000000000001,5.692212608158219,0.0,17.41304347826087,常规监控
谬因-通行证,谬因,通行证,39.0,12.48,21,13,14,21,819.0,19.5,799.5,262.08,0.0,0.0,24.5,24,24,0,799.5,537.4200000000001,0.6721951219512196,0.0,0.4666666666666667,0.8571428571428571,102.85714285714286,0.0,healthy,维持现有补货节奏,True,20260903,1.6153846153846154,1.5566235649883124,0.9636241116594315,Y,18,18,1,22,0.027777777777777776,0.05555555555555555,,,0.000670064397421019,0.9861274040917425,C,CY,305.76,1.75765306122449,0.0,38.07142857142857,常规监控
酒神-吧唧（徽章）,酒神,吧唧（徽章）,18.0,5.4,21,13,12,44,792.0,21.6,770.4,237.6,1.0,18.0,21.366666666666667,26,48,0,752.4,514.8,0.6842105263157894,0.0227272727272727,0.6376811594202898,2.059282371294852,53.18181818181819,0.0,healthy,维持现有补货节奏,True,20260903,3.3846153846153846,2.3992520201950973,0.7088699150576424,Y,40,40,2,46,0.0325,0.05,1.0,1.0,0.0006305896843271728,0.9867579937760697,C,CY,115.38000000000001,4.461778471138845,0.0,17.099999999999998,常规监控
新约能天使-吧唧（徽章）,新约能天使,吧唧（徽章）,18.0,5.4,23,15,12,45,810.0,39.6,770.4,243.00000000000003,2.0,18.0,21.377777777777776,30,48,0,752.4,509.4,0.6770334928229665,0.0444444444444444,0.6338028169014085,2.1049896049896053,60.0,0.0,healthy,维持现有补货节奏,True,20260903,3.3076923076923075,2.213015114597254,0.6690510811573094,Y,42,42,1,46,0.04285714285714286,0.023809523809523808,2.0,3.5,0.0006305896843271728,0.9873885834603968,C,CY,115.44,4.412681912681912,0.0,16.72,常规监控
缇缇-通行证,缇缇,通行证,39.0,12.48,21,13,14,21,819.0,37.05,781.95,262.08,1.0,39.0,24.522222222222226,25,24,0,742.95,480.87000000000006,0.647244094488189,0.0476190476190476,0.4666666666666667,0.856366107838695,107.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,1.6153846153846154,1.192927878405448,0.7384791628224202,Y,23,23,2,23,0.04565217391304348,0.08695652173913043,1.0,3.0,0.0006226695985790445,0.9880112530589759,C,CY,306.0373333333334,1.5712788853647486,0.0,35.37857142857143,常规监控
结城理-吧唧（徽章）,结城理,吧唧（徽章）,18.0,5.4,22,14,12,42,756.0,22.5,733.5,226.8,0.0,0.0,20.9,28,48,0,733.5,506.7,0.69079754601227,0.0,0.6,2.009569377990431,60.0,0.0,healthy,维持现有补货节奏,True,20260903,3.230769230769231,1.535895295576609,0.47539616291656944,X,42,42,2,44,0.03333333333333334,0.047619047619047616,,,0.0006147495128309161,0.9886260025718068,C,CX,112.86,4.4896331738437,0.0,17.464285714285715,常规监控
荒芜拉普兰德-吧唧（徽章）,荒芜拉普兰德,吧唧（徽章）,18.0,5.4,22,14,12,43,774.0,43.2,730.8000000000001,232.2,0.0,0.0,18.944444444444443,27,48,0,730.8000000000001,498.6,0.6822660098522167,0.0,0.6142857142857143,2.269794721407625,56.51162790697674,0.0,healthy,维持现有补货节奏,True,20260903,3.3076923076923075,2.926448797451027,0.8847403341131013,Y,40,40,0,43,0.05625,0.0,,,0.0006124866311885938,0.9892384892029954,C,CY,102.3,4.873900293255132,0.0,16.995348837209303,常规监控
凯尔希·思衡托-吧唧（徽章）,凯尔希·思衡托,吧唧（徽章）,18.0,5.4,23,15,12,42,756.0,21.6,734.4,226.8,1.0,18.0,21.511111111111116,29,48,0,716.4,489.6,0.6834170854271356,0.0238095238095238,0.5915492957746479,1.952479338842975,62.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,3.230769230769231,2.24179415327122,0.6938886664887108,Y,41,41,3,48,0.032926829268292684,0.07317073170731707,1.0,4.0,0.0006004179290962076,0.9898389071320915,C,CY,116.16000000000004,4.21487603305785,0.0,17.057142857142857,常规监控
司霆惊蛰-吧唧（徽章）,司霆惊蛰,吧唧（徽章）,18.0,5.4,21,13,12,41,738.0,27.0,711.0,221.4,1.0,0.0,17.533333333333335,28,47,0,711.0,489.6,0.6886075949367089,0.024390243902439,0.6029411764705882,2.3384030418250945,61.46341463414634,0.0,healthy,维持现有补货节奏,True,20260903,3.1538461538461537,1.5191090506255,0.481668723369061,X,39,39,1,42,0.0358974358974359,0.02564102564102564,1.0,7.0,0.0005958921658115628,0.9904347992979031,C,CX,94.68000000000002,5.171102661596957,0.0,17.341463414634145,常规监控
娜斯提-吧唧（徽章）,娜斯提,吧唧（徽章）,18.0,5.4,21,13,12,45,810.0,28.8,781.2,243.0,6.0,72.0,20.133333333333333,27,48,0,709.2,466.2000000000001,0.6573604060913706,0.1333333333333333,0.6521739130434783,2.2350993377483444,54.0,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,3.4615384615384617,2.665063620734804,0.7699072682122766,Y,38,38,0,45,0.035526315789473684,0.0,6.0,4.333333333333333,0.0005943835780500146,0.9910291828759531,C,CY,108.72,4.288079470198676,0.0,15.760000000000002,售后风险：复核质量、包装与详情页承诺
结城理-通行证,结城理,通行证,39.0,12.48,22,14,14,20,780.0,39.0,741.0,249.6,1.0,39.0,20.31111111111111,27,24,0,702.0,452.4,0.6444444444444444,0.05,0.4347826086956521,0.9846827133479212,121.5,0.0,healthy,维持现有补货节奏,True,20260903,1.4615384615384615,1.5063966175050876,1.030692422503481,Z,20,20,2,22,0.045,0.1,1.0,4.0,0.0005883492270038215,0.9916175321029569,C,CZ,253.48266666666666,1.7847374179431073,0.0,35.1,常规监控
